timestamp,text,start_time,end_time
"(2547.0, 2551.0)", Are there any other testifiers?,2547.0,2551.0
"(2551.0, 2553.0)"," Sure, last is Kalama'ehu.",2551.0,2553.0
"(2553.0, 2559.0)"," Oh, Kalama'ehu. Is that a Kalama'ehu? Please.",2553.0,2559.0
"(2559.0, 2560.0)", Aloha.,2559.0,2560.0
"(2560.0, 2565.0)", Aloha. Aloha. Aloha. Aloha. Aloha.,2560.0,2565.0
"(2565.0, 2566.0)", Aloha.,2565.0,2566.0
"(2566.0, 2567.0)", Aloha.,2566.0,2567.0
"(2567.0, 2568.0)", Aloha.,2567.0,2568.0
"(2568.0, 2569.0)", Aloha.,2568.0,2569.0
"(2569.0, 2570.0)", Aloha.,2569.0,2570.0
"(2570.0, 2571.0)", Aloha.,2570.0,2571.0
"(2571.0, 2572.0)", Aloha.,2571.0,2572.0
"(2572.0, 2573.0)", Aloha.,2572.0,2573.0
"(2573.0, 2574.0)", Aloha.,2573.0,2574.0
"(2574.0, 2575.0)", Aloha.,2574.0,2575.0
"(2575.0, 2576.0)", Aloha.,2575.0,2576.0
"(2576.0, 2577.0)", Aloha.,2576.0,2577.0
"(2577.0, 2578.0)", Aloha.,2577.0,2578.0
"(2578.0, 2579.0)", Aloha.,2578.0,2579.0
"(2579.0, 2580.0)", Aloha.,2579.0,2580.0
"(2580.0, 2581.0)", Aloha.,2580.0,2581.0
"(2581.0, 2582.0)", Aloha.,2581.0,2582.0
"(2582.0, 2583.0)", Aloha.,2582.0,2583.0
"(2583.0, 2584.0)", Aloha.,2583.0,2584.0
"(2584.0, 2587.2)", Aloha. Aloha. Aloha. Aloha. Manuel. We just wanted to say we've had a lot of positive and very positive and risk and very,2584.0,2587.2
"(2587.2, 2593.36)", respectful and engagement with Deputy Director Manuel. We had the opportunity while we were,2587.2,2593.36
"(2593.36, 2598.96)", residents of the Honokoha Valley here in West Maui to be able to take a hike up the valley and just,2593.36,2598.96
"(2598.96, 2606.52)", to sort of see the state of the way up there as we're renegotiating the IFS and beginning the conversation,2598.96,2606.52
"(2606.52, 2609.96)", in terms of the designation of the West Side in Maui.,2606.52,2609.96
"(2610.86, 2612.8)", I think that it speaks volume,2610.86,2612.8
"(2612.8, 2614.22)"," when you have a public service,",2612.8,2614.22
"(2614.22, 2617.4)", when you have somebody in the deputy director's position,2614.22,2617.4
"(2617.4, 2619.78)", able to come and walk with community in their place,2617.4,2619.78
"(2619.78, 2624.06)", to sort of really sort of see what the historical impacts,2619.78,2624.06
"(2624.06, 2625.86)", and what other things like development,2624.06,2625.86
"(2625.86, 2632.46)", and other sort of and other sort of interests have on Aina and on these resources and so,2625.86,2632.46
"(2632.46, 2636.12)", I would like to see I would like to see at least one more term from from a fellow kanaka,2632.46,2636.12
"(2636.12, 2641.18)", and somebody who is truly dedicated to this resource to our communities to our ohana and,2636.12,2641.18
"(2641.18, 2645.14)", hopefully and I think that his work and the work that we can do together as a lahui,2641.18,2645.14
"(2645.14, 2648.88)"," will benefit the little ones like this and hopefully, and hopefully, Deputy Director",2645.14,2648.88
"(2648.88, 2653.0)"," Manuel, if the boy here needs one job, I hope you can give him one.",2648.88,2653.0
"(2653.0, 2657.84)"," But just to keep it brief, diwa mahalo and just, and I say this in full trust that you",2653.0,2657.84
"(2657.84, 2662.24)"," will, that you will work this next, that you will do your best and to awama your kuleana",2657.84,2662.24
"(2662.24, 2667.38)", through this next term to ensure the security and the integrity of vai for all of us as Hawai'i.,2662.24,2667.38
"(2667.38, 2669.76)"," O leakane, mahalo nui.",2667.38,2669.76
"(2669.76, 2672.4)"," Oh, mahalo, appreciate the testimony.",2669.76,2672.4
"(2672.4, 2675.7)", The commissioners have any questions for Kalama'ehu?,2672.4,2675.7
"(2677.14, 2678.24)"," Okay, thank you.",2677.14,2678.24
"(2678.24, 2679.84)", Are there any other?,2678.24,2679.84
"(2681.12, 2683.24)"," Chair, there is one more person that I'll let in.",2681.12,2683.24
"(2683.24, 2686.0)"," I'm not sure they haven't identified themselves, but all right.",2683.24,2686.0
"(2686.0, 2693.0)"," I mean, in now, Kevin Kevin. Okay, let's kick.",2686.0,2693.0
"(2693.0, 2707.0)"," I okay, please have to unmute and...",2693.0,2707.0
"(2709.0, 2719.0)"," I think he just connected to his audio, so...",2709.0,2719.0
"(2725.82, 2731.16)"," Dean, maybe you can request to unmute or request to turn on camera. Mr. Can you unmute or, or turn on your visual?",2725.82,2731.16
"(2735.42, 2761.24)"," Ask to unmute and ask to start video. Oh, coming coming.",2735.42,2761.24
"(2761.24, 2763.16)", Now you just have to unmute.,2761.24,2763.16
"(2763.16, 2765.6)"," Oh, is my turn already?",2763.16,2765.6
"(2766.14, 2766.36)", Yeah.,2766.14,2766.36
"(2768.3, 2769.34)"," Okay, Bronwyn, go ahead.",2768.3,2769.34
"(2769.36, 2770.28)", I took that lady and I'm sorry.,2769.36,2770.28
"(2770.9, 2772.5)"," No, no, please go ahead.",2770.9,2772.5
"(2772.92, 2774.26)", This is for Khalil?,2772.92,2774.26
"(2775.82, 2776.3)", Yes.,2775.82,2776.3
"(2777.22, 2777.54)", Oh.,2777.22,2777.54
"(2779.44, 2784.66)"," Well, I want to just say I want to support the pick,",2779.44,2784.66
"(2784.82, 2787.04)", the picking of Khalil for the position.,2784.82,2787.04
"(2788.16, 2794.64)", I met him way back before he even got into with the state and he has always been honest,2788.16,2794.64
"(2794.64, 2801.84)", and truthful. Something that in my experience is somewhat rare in government nowadays.,2794.64,2801.84
"(2804.16, 2806.64)"," Even when it's things that I don't wanna hear,",2804.16,2806.64
"(2806.64, 2808.08)", he tells it to me.,2806.64,2808.08
"(2808.08, 2812.46)", And I just wanna say I support Kaleo as the pick.,2808.08,2812.46
"(2812.46, 2816.18)"," And yeah, and I hope you guys pick him.",2812.46,2816.18
"(2816.18, 2817.02)", Thank you.,2816.18,2817.02
"(2818.26, 2819.44)", All right.,2818.26,2819.44
"(2819.44, 2820.94)"," Thank you, Keahi.",2819.44,2820.94
"(2820.94, 2821.78)", That was Keikai.,2820.94,2821.78
"(2821.78, 2822.62)", Keikai.,2821.78,2822.62
"(2824.3, 2828.16)"," Dean, do we have anybody else? does it does the do the commissioners have",2824.3,2828.16
"(2828.16, 2838.08)", any questions for um okay mahalo um any other no one else in the waiting room here okay anybody,2828.16,2838.08
"(2838.08, 2851.0)"," else in the room come on come up jonathan well how am i my name is Shoyer, for the record, I often appear before you on behalf of various entities, but I am here today solely on my own behalf.",2838.08,2851.0
"(2851.0, 2866.08)"," And like I believe Professor Sproat and Mr. Moriwaki, I'm part of the folks who who've been here for a couple three decades already and so not only was I here when Kaleo was",2851.0,2866.08
"(2866.08, 2871.6)", last appointed I was also here when the previous deputy was appointed and the previous deputy and,2866.08,2871.6
"(2871.6, 2876.96)", then at one point I was actually in that seat and the person before that and so I think I,2871.6,2876.96
"(2876.96, 2888.24)", the thing I just want to share other than to kākou and echo the long support that we've heard today for Kāle'o is how different it is.,2876.96,2888.24
"(2890.04, 2908.9)"," With respect to those who have come before, commissioners and deputies, this has been a body that has been deeply hostile to local communities and Hawaiian communities. The fact that you have all these voices coming from across the pipeline,",2890.04,2908.9
"(2908.9, 2914.68)"," say hey, we actually recognize what you do. And we support what you do. And we don't always",2908.9,2914.68
"(2914.68, 2928.0)"," agree with what you do. But we have a connection now. I think bears very well for the heavy, complex and difficult work of the next four years.",2914.68,2928.0
"(2928.0, 2941.0)"," Not everybody has been happy during Kaleo's time, but I think that's also because it's not that conflict didn't exist before, but it was suppressed.",2928.0,2941.0
"(2941.0, 2947.0)"," Voices were suppressed, issues were suppressed, and we know what happens when that happens for too long.",2941.0,2947.0
"(2947.0, 2964.0)", So by bringing up a process where many entities now feel at least they have the opportunity to come before this really important board and have a fair hearing will make our lives and Hawaii so much better.,2947.0,2964.0
"(2964.0, 2965.76)", Mahalo nui.,2964.0,2965.76
"(2965.76, 2968.2)", Mahalo for your thoughtful comments.,2965.76,2968.2
"(2968.2, 2972.24)", Do any of the commissioners have any questions of Jonathan?,2968.2,2972.24
"(2974.24, 2977.6)"," Okay, seeing none, thank you very much for your testimony.",2974.24,2977.6
"(2979.02, 2980.56)", Anyone else in the audience here,2979.02,2980.56
"(2980.56, 2982.26)", would like to provide testimony?,2980.56,2982.26
"(2983.86, 2984.7)", Okay.,2983.86,2984.7
"(2989.46, 2996.6)"," I would like to provide testimony? Okay. I would like to just say mahalo to all of those who have provided written and oral testimony. It is very clear, I think Jonathan",2989.46,2996.6
"(2996.6, 3005.8)"," very aptly stated it, that things have changed. It's nice to see these voices at the table.",2996.6,3005.8
"(3006.96, 3010.86)", I appreciated reading through all of the testimony,3006.96,3010.86
"(3010.86, 3012.66)", that they were individualized,3010.86,3012.66
"(3012.66, 3015.3)", based upon a personal experience.,3012.66,3015.3
"(3015.3, 3017.36)", And I think that really matters.,3015.3,3017.36
"(3017.36, 3020.88)", So I appreciated everybody that took the time,3017.36,3020.88
"(3020.88, 3024.0)", to submit testimony for our consideration.,3020.88,3024.0
"(3024.0, 3025.62)", So thank you again.,3024.0,3025.62
"(3025.62, 3030.62)"," So with that, do the commissioners,",3025.62,3030.62
"(3031.36, 3033.46)", I'm going to close public testimony.,3031.36,3033.46
"(3034.9, 3038.34)"," Do the commissioner, well, do I have a call for the motion?",3034.9,3038.34
"(3038.34, 3040.52)", Mike's got his hand up and I have it too.,3038.34,3040.52
"(3040.52, 3041.86)"," Okay, Mike, Mike.",3040.52,3041.86
"(3041.86, 3047.76)"," So Mike, are you, your motion is to approve the chairperson's um recommendation",3041.86,3047.76
"(3048.8, 3054.96)", no chair if we could give the commissioners a chance to talk story about what we think about,3048.8,3054.96
"(3054.96, 3060.88)", kaleo it would be helpful yeah can we can we do this yeah mike can we do the motion first and,3054.96,3060.88
"(3060.88, 3066.64)", then go into discussion where you can do that okay i i i i move that,3060.88,3066.64
"(3066.64, 3073.92)", cleo manuel be reappointed as the water deputy okay second all right now let's go into discussion,3066.64,3073.92
"(3073.92, 3079.84)", go ahead mike okay very quickly i was so happy to hear that claire was coming back,3073.92,3079.84
"(3080.48, 3084.96)", incoming chair if you you had anything to do with that it was a very wise move,3080.48,3084.96
"(3085.94, 3087.66)", i'm so happy for the Water Commission,3085.94,3087.66
"(3087.66, 3090.32)", because Kaleo has done an unbelievable job,3087.66,3090.32
"(3090.32, 3092.9)", in managing the Water Commission.,3090.32,3092.9
"(3092.9, 3095.4)", I am so happy for the state of Hawaii.,3092.9,3095.4
"(3095.4, 3097.3)"," I mean, we've heard a lot of descriptions",3095.4,3097.3
"(3097.3, 3099.78)", of the last four years as historic.,3097.3,3099.78
"(3099.78, 3102.22)"," You know, we've had an opportunity,",3099.78,3102.22
"(3102.22, 3104.44)"," maybe for the first time, to really implement",3102.22,3104.44
"(3104.44, 3105.28)", the water code,3104.44,3105.28
"(3105.28, 3106.88)", over large regional areas.,3105.28,3106.88
"(3106.88, 3110.16)"," And it's not easy, it's an aspirational water code,",3106.88,3110.16
"(3110.16, 3112.32)"," but Kaleo, I'm so happy for the state of Hawaii",3110.16,3112.32
"(3112.32, 3114.0)", that Kaleo is back.,3112.32,3114.0
"(3114.0, 3117.88)"," And then finally, I am so happy for Kaleo himself.",3114.0,3117.88
"(3117.88, 3121.08)"," He is a unique individual with knowledge, skills,",3117.88,3121.08
"(3121.08, 3125.76)"," and ability, and he has an opportunity to be in a position which he's",3121.08,3125.76
"(3125.76, 3131.28)", demonstrated over the next four years to make a positive impact and those are experiences and,3125.76,3131.28
"(3131.28, 3137.52)", memories that he will always cherish so i'm incredibly happy for kaleo as well and i'm 100,3131.28,3137.52
"(3138.16, 3146.64)", in support of his reappointment thank you thank you very much mr buck neil yes uh first of all i want to thank the testifiers,3138.16,3146.64
"(3146.64, 3151.44)", who came forward took time from your day to to be here and be a part of the process and for all that,3146.64,3151.44
"(3151.44, 3157.84)", you uh shared in regard to largely in support of kalel uh i acknowledge the testimony of charlie,3151.44,3157.84
"(3157.84, 3166.0)"," ice uh in opposition and appreciate charlie's courage steps, stepping forward and extending his views.",3157.84,3166.0
"(3166.0, 3176.0)", And we have certainly a strong upwelling of support from our Hawaiian community and grassroots of our supporters of our culture and our environment.,3166.0,3176.0
"(3176.0, 3189.02)"," But I also appreciated the testimony Mike Atherton as a developer, who's trying to restore agriculture and other uses in a balanced way. And I think that his testimony was real key",3176.0,3189.02
"(3189.04, 3192.3)", and important element of support,3189.04,3192.3
"(3192.3, 3194.52)", for your continuation in this position.,3192.3,3194.52
"(3195.92, 3198.62)"," When I first met, I met Kaleo a long time ago,",3195.92,3198.62
"(3198.62, 3200.2)"," but when he first came into this position,",3198.62,3200.2
"(3200.2, 3202.28)", I met with him in his office,3200.2,3202.28
"(3202.28, 3203.68)", and we talk about this all the time.,3202.28,3203.68
"(3203.68, 3210.96)", And I saw this number of halavai on the on his whiteboard and it was the number of meetings he would have in his term,3203.68,3210.96
"(3210.96, 3217.76)", of this commission and in a recognition that everyone that passed without productive outcome,3210.96,3217.76
"(3217.76, 3224.48)", was a lost opportunity and that is a profoundly important attribute of a public servant who's,3217.76,3224.48
"(3224.48, 3225.92)", trying to work especially,3224.48,3225.92
"(3225.92, 3232.4)", in this area where so much needs to be done for such a vital resource so that attitude i think was,3225.92,3232.4
"(3232.4, 3239.2)", uh was telltale and it's one thing to want to get work done it's another thing to get the work done,3232.4,3239.2
"(3239.2, 3265.92)"," and the unprecedented results that we've seen in in submittal chair as well as in other testimony, I think, testifies to the fact that it's not only a matter of wishing things can happen but actually an ear to people who didn't feel like they had one before and we've",3239.2,3265.92
"(3265.92, 3272.32)", provided opportunities to really kind of work out the differences so that we have a framework,3265.92,3272.32
"(3272.32, 3276.96)", for how to move forward not only to protect the resource not only perpetuate the culture,3272.32,3276.96
"(3276.96, 3281.76)", but also to provide for development of agricultural or other urban uses in a way that's,3276.96,3281.76
"(3281.76, 3285.04)", very compatible with those goals and outcomes that's balance,3281.76,3285.04
"(3286.0, 3292.48)", and i think it's important duty of this this uh this uh commission i think the team is not only,3286.0,3292.48
"(3292.48, 3300.48)", kaleo but this team is doing a remarkable job in in achieving that and i recognize that as a new,3292.48,3300.48
"(3300.48, 3306.24)", administration steps in there's a desire to kind of eagerly bring your team in and i,3300.48,3306.24
"(3306.24, 3310.96)", appreciate that governor green has uh recognized that some members of the team that came before,3306.24,3310.96
"(3311.6, 3318.32)", were really valuable attributes uh and other really deserve recognition for what they've done,3311.6,3318.32
"(3318.32, 3327.2)", in the past and are going to be valuable in his administration going forward in continuing progress and achieving greater results,3318.32,3327.2
"(3328.0, 3333.2)", so for these reasons i've seconded the motion and uh eagerly await uh not only the approval of this,3328.0,3333.2
"(3333.2, 3346.64)", motion but also the months ahead and i think about having about a year and a half work we've done wow mahalo for that new um commissioners yes um,3333.2,3346.64
"(3352.88, 3360.48)", i just wanted to add in um it's with great relief that i heard um deputy manual,3352.88,3360.48
"(3361.04, 3366.48)", is going to be reappointed and would have a second chance um sorry i should have script this,3361.04,3366.48
"(3368.48, 3376.48)", but i i'm the newest person on the commission and it was um it was a very eye-opening experience to,3368.48,3376.48
"(3376.48, 3381.36)", realize how much of the work of this commission really happens between the meetings and so that's,3376.48,3381.36
"(3381.92, 3389.0)"," the deputy and staff working together to really organize information and provide it to us, so we can make informed decisions.",3381.92,3389.0
"(3389.0, 3398.0)"," With that, as testifier, the post broke, pointed out the informational briefs that precede decision making have been really helpful.",3389.0,3398.0
"(3398.0, 3405.0)", They're super dense it's helpful to have that lead time to really wrap our brains around these complicated issues.,3398.0,3405.0
"(3405.0, 3415.0)"," And we had the I had the opportunity I don't know if this is normal, but to get out to East Molly, for instance, to walk and really see these areas that we're making some decisions on.",3405.0,3415.0
"(3415.0, 3419.0)", We can't always go out there it's hard logistically with sunshine laws.,3415.0,3419.0
"(3419.0, 3427.28)", But you know it was facilitated by deputy and staff and i've seen him allow his staff to take lead,3419.0,3427.28
"(3428.16, 3434.64)", on different issues aaron on streams ryan imanta on red hill and really take the long view on many,3428.16,3434.64
"(3434.64, 3438.96)", things including we've had conversations about capacity building we all know seaworm doesn't,3434.64,3438.96
"(3438.96, 3445.8)", have enough staff and money to do all that it should and wants to do. So how do we take the long view?,3438.96,3445.8
"(3445.8, 3448.48)"," And so that's somebody not looking at a four-year term,",3445.8,3448.48
"(3448.48, 3450.46)", but really with the long-term,3448.48,3450.46
"(3450.46, 3452.74)", kind of intergenerational interests in mind.,3450.46,3452.74
"(3452.74, 3454.3)"," And so alongside with that,",3452.74,3454.3
"(3454.3, 3456.34)", we've had conversations about climate change.,3454.3,3456.34
"(3456.34, 3461.12)", How do we better think about climate change,3456.34,3461.12
"(3461.12, 3462.96)", in the context of our decision-making,3461.12,3462.96
"(3462.96, 3464.46)", than that played into Lahaina.,3462.96,3464.46
"(3464.46, 3466.0)", So there i'm,3464.46,3466.0
"(3466.0, 3472.16)", relieved that we can continue the work because these are challenging but um under coleos,3466.0,3472.16
"(3473.2, 3479.68)", as people have noted his facilitation skills um are impressive and humbling um,3473.2,3479.68
"(3480.48, 3489.0)", i don't know how to learn those or how to create more people who have those skills who can really leverage them in public service.,3480.48,3489.0
"(3489.0, 3494.0)"," It's not easy to be an agent of the State, especially working in community where there's been so much distrust.",3489.0,3494.0
"(3494.0, 3505.34)", So I really respect the report he's built and especially as I was on the Red Hill permitted interaction group have seen what happens when we break trust with institutions and how,3494.0,3505.34
"(3505.34, 3512.42)", harmful that is for really taking care of our water so um with that appreciate the stamina,3505.34,3512.42
"(3512.42, 3519.26)", that you you will bring you bring you will find in the coming years and and looking forward to,3512.42,3519.26
"(3519.26, 3525.34)", um I fully support your nomination and I'm looking forward to continuing the important work ahead,3519.26,3525.34
"(3525.34, 3527.34)", and complicated work.,3525.34,3527.34
"(3527.34, 3530.24)", Mahalo Aurora.,3527.34,3530.24
"(3530.24, 3532.24)", Is it Wayne Katayama?,3530.24,3532.24
"(3532.24, 3535.24)"," Yes, please go ahead.",3532.24,3535.24
"(3535.24, 3537.24)", All right.,3535.24,3537.24
"(3537.24, 3540.18)"," Thank you, Chair.",3537.24,3540.18
"(3540.18, 3550.24)", And I think Kahlil's accomplishments over his tenure as deputy has been well documented and described by oral testimony as well as written testimony.,3540.18,3550.24
"(3551.0, 3567.76)"," And for me, I think this is an interesting unique situation, and if you could provide some historical perspective, my first question is um i don't think any agency in the state other than the water commission has a",3551.0,3567.76
"(3567.76, 3576.08)", deputy and the chair to be confirmed by two different bodies and i was wondering you know,3567.76,3576.08
"(3576.08, 3585.9)"," how does the relationship work with the chair being temporary and the department deputy being confirmed,",3576.08,3585.9
"(3585.9, 3587.72)", should that not run in tandem.,3585.9,3587.72
"(3587.72, 3591.4)", But let's put that aside for the moment.,3587.72,3591.4
"(3591.4, 3595.3)", And I think it's a very powerful situation,3591.4,3595.3
"(3595.3, 3597.82)", that we have a resident deputy,3595.3,3597.82
"(3597.82, 3602.42)", that's being nominated again.,3597.82,3602.42
"(3602.42, 3612.3)"," And I guess Mr. Ice's testimony, has that been vetted?",3602.42,3612.3
"(3614.3, 3631.3)", And to see if the internal mechanisms of the department have been working as intended.,3614.3,3631.3
"(3632.4, 3649.42)", And I don't know if that was ever articulated in the narrative that was presented as well as the resume I you know all the big stuff for the future Outlook I agree with because I was there,3632.4,3649.42
"(3649.42, 3659.44)", for most of it but also we do have a fiduciary responsibility to mandate things that we need to,3649.42,3659.44
"(3659.44, 3667.68)", interface with the public in terms of well permits or other kinds of administrative things so,3659.44,3667.68
"(3667.68, 3670.96)", i was wondering has that been vetted,3667.68,3670.96
"(3676.32, 3689.14)", that's sort of my you know sort of big areas that do we need to talk about it a little more?,3676.32,3689.14
"(3692.48, 3693.92)"," Oh, Commissioner, they are all a question.",3692.48,3693.92
"(3697.66, 3701.28)"," And as I first off, I just want to say mahalo to the community that has come to support my nomination and as well as the commissioners",3697.66,3701.28
"(3701.76, 3703.86)", and staff that are here.,3701.76,3703.86
"(3703.86, 3706.96)", And I think the question is tied to that,3703.86,3706.96
"(3706.96, 3715.36)", um on in terms of internal management and staff management and resources um you know i've i've,3706.96,3715.36
"(3716.0, 3722.16)", been i i know what it's like to come in as staff i used to work for department of wine homelands,3716.0,3722.16
"(3722.16, 3727.14)"," as staff and the changes administration every four, sometimes shorter if they don't last.",3722.16,3727.14
"(3728.7, 3746.24)"," And so continuity is really important, and so I will say in my defense, you know I've always come in working within the systems that have been created. but constantly asking questions about efficiency and how can we do things smarter with less",3728.7,3746.24
"(3746.24, 3753.44)", resources um take advantage of opportunities when we see them uh so a lot of the internal,3746.24,3753.44
"(3753.44, 3758.56)", dialogues that we have with staff and i'm hopefully eventually some of them will talk,3753.44,3758.56
"(3758.56, 3767.88)", to you one-on-one um or have the freedom to do that right right? And I encourage staff to share their thoughts with me,3758.56,3767.88
"(3767.88, 3771.76)"," and we've constantly had great conversations, I believe.",3767.88,3771.76
"(3772.72, 3773.88)"," We don't always agree,",3772.72,3773.88
"(3773.88, 3775.86)", but I'm always willing to listen to staff,3773.88,3775.86
"(3775.86, 3779.34)", and look at ways that we can improve our systems.,3775.86,3779.34
"(3779.34, 3781.32)"," And so with that said, you know,",3779.34,3781.32
"(3781.32, 3784.44)"," some of the criticism in Mr. Ice's letter,",3781.32,3784.44
"(3784.44, 3787.52)", I was unaware of um we process or,3784.44,3787.52
"(3787.52, 3793.36)", i process permits well construction compensation permits as they're presented to me um i take every,3787.52,3793.36
"(3793.36, 3799.68)", signature i put on a piece of paper very very seriously and most of my staff can attest to that,3793.36,3799.68
"(3799.68, 3812.5)", they probably get things sent back to them if there's even just a typo because I want it to be as perfect as it can be. That's the type of person I am and the commitment to quality that I'm,3799.68,3812.5
"(3812.5, 3819.88)"," committed to. So, you know, I worked with his supervisor and his supervisor would work",3812.5,3819.88
"(3819.88, 3831.52)", with me. And so we worked through some of the issues especially related to construction pump installation permits uh that we've reviewed so um again my commitment is just to be as good,3819.88,3831.52
"(3831.52, 3839.2)", as i can uh be an open door for staff to work with and you know as my kumu talked about in her,3831.52,3839.2
"(3839.2, 3846.0)", running her halal um you as a leader aren't as good as your team. And I believe in every single one of my team members,3839.2,3846.0
"(3846.0, 3848.7)"," and the staff that are here today,",3846.0,3848.7
"(3848.7, 3850.78)", because I cannot lead them.,3848.7,3850.78
"(3850.78, 3851.9)", They really support me.,3850.78,3851.9
"(3851.9, 3853.16)", And actually I support them.,3851.9,3853.16
"(3853.16, 3854.62)", I do believe I support them.,3853.16,3854.62
"(3854.62, 3856.08)", I've uplifted them.,3854.62,3856.08
"(3856.08, 3859.38)", A lot of the credit that's been given to me,3856.08,3859.38
"(3859.38, 3861.58)", is actually credit that should be given to them,3859.38,3861.58
"(3861.58, 3862.96)", because a lot of the initiatives,3861.58,3862.96
"(3862.96, 3864.7)"," and the work that's been presented,",3862.96,3864.7
"(3871.84, 3872.48)", they've been working on but really have never gotten to the agenda or have never been prioritized,3871.84,3872.48
"(3878.96, 3885.0)", um and so that's just my response to commissioner katayama your question about a review and analysis of time frames um we were in the middle of a pandemic. I just want to highlight that. I got caught with that one.,3878.96,3885.0
"(3885.0, 3893.0)"," So a lot of the time for review and processing was not only potentially stalled because of, you know, the pandemic.",3885.0,3893.0
"(3893.0, 3899.0)"," Staff had retired. Other agencies that have to do reviews, for example, Department of Health or SHPD,",3893.0,3899.0
"(3899.0, 3905.76)", also established new processes that we had to work through and navigate through so um while some of,3899.0,3905.76
"(3905.76, 3910.4)", the numbers may not line up i we do have data and statistics on permits process etc through,3905.76,3910.4
"(3910.4, 3919.44)", my four years uh i i think a lot of it was just situation based and timing okay appreciate that,3910.4,3919.44
"(3920.0, 3927.68)", mr katayama oh no thank you kaleo i mean i guess in going through this process our fiduciary or,3920.0,3927.68
"(3927.68, 3935.12)", i believe my fiduciary responsibility is to cover all the bases and you know,3927.68,3935.12
"(3935.12, 3937.92)", all the testimony and support i think was well deserved,3935.12,3937.92
"(3939.68, 3945.44)", mahalo and i appreciate the question and then um hopefully item c2 will also highlight some of the,3939.68,3945.44
"(3945.44, 3952.32)", the limits of of our resources and the budget and staff that we do have thank you thank you,3945.44,3952.32
"(3954.96, 3965.84)"," anything else mr katayama no i'm fine thank you chair thank you very much um mr meyer Mr. Meyer, would you like to share any words?",3954.96,3965.84
"(3966.54, 3967.32)", Thank you.,3966.54,3967.32
"(3969.34, 3970.22)"," Yeah, I do have a concern.",3969.34,3970.22
"(3989.54, 3996.08)"," And the concern really is that over many years, I've boss the director and of course the deputy director or direct deputies",3989.54,3996.08
"(3996.8, 4003.46)", um to be of one mind and be pulling in the same direction and that usually implies that folks,3996.8,4003.46
"(4003.46, 4006.66)", have worked together for some time and they've had adequate,4003.46,4006.66
"(4006.66, 4014.04)", time and effort devoted to conforming their goals and objectives for the organization and the,4006.66,4014.04
"(4014.04, 4027.2)", mission and this is a situation where it appears to me that we haven't had that time unfortunately and that's the nature of the beast perhaps uh but we,4014.04,4027.2
"(4027.2, 4033.8)", don't even know for example if the if the uh chair's position is final uh if if that's correct,4027.2,4033.8
"(4033.8, 4038.24)", and I'm concerned about that this is something that should be discussed in executive session,4033.8,4038.24
"(4038.24, 4049.9)", by the way but uh that's a concern because uh the chair and the deputy should be able to finish each other's sentences,4038.24,4049.9
"(4049.9, 4055.84)", they should have complete agreement they should really conform the concepts of goals and directions,4049.9,4055.84
"(4055.84, 4067.92)", and in a small organization a relatively small organization uh like the commission uh that is a big task and and shortfalls in budget and in,4055.84,4067.92
"(4067.92, 4074.64)", staffing that's something that's really critical it's critical to achieving the correct objectives,4067.92,4074.64
"(4074.64, 4081.24)", for the people of Hawaii to filling our obligations under the water code and I'm just concerned that,4074.64,4081.24
"(4081.24, 4087.76)", we haven't had the time to for that conformance and unity of goals and missions,4081.24,4087.76
"(4087.76, 4094.64)", and thoughts to take place um and uh i hope it doesn't appear that there are differences of,4087.76,4094.64
"(4094.64, 4102.96)", opinion or uh things uh don't get done as efficiently as is possible because that would,4094.64,4102.96
"(4102.96, 4106.08)", be unfortunate and again this is something that we,4102.96,4106.08
"(4106.08, 4110.24)", should have talked about in an executive session i really think that we need to make use of that,4106.08,4110.24
"(4110.88, 4118.24)", vehicle more often in situations like this that being said i admire kaleo i admire his work and,4110.88,4118.24
"(4118.24, 4126.9)"," he certainly got a lot of energy and i appreciate and admire that. Thank you very much. Thank you very much, Mr. Meyer.",4118.24,4126.9
"(4126.9, 4127.88)", Kathy Hull.,4126.9,4127.88
"(4129.64, 4130.7)", Did we lose you?,4129.64,4130.7
"(4130.7, 4131.78)"," Yeah, thank you.",4130.7,4131.78
"(4131.78, 4133.06)", Thank you.,4131.78,4133.06
"(4133.06, 4134.82)", I've only been sitting as a commissioner,4133.06,4134.82
"(4134.82, 4136.16)"," for about 18 months,",4134.82,4136.16
"(4136.16, 4139.28)"," and in that time that I've worked with Kaleo,",4136.16,4139.28
"(4139.28, 4144.28)", I must say he has a lot of energy and positive energy.,4139.28,4144.28
"(4144.66, 4156.3)"," He is committed to the mission of the commission, and that is to protect and sustain our resources and our precious water, which I am also committed to.",4144.66,4156.3
"(4158.18, 4160.12)", We have some disagreements.,4158.18,4160.12
"(4160.24, 4169.8)", We've talked about them. We have we will continue to work towards the betterment of our state.,4160.24,4169.8
"(4169.8, 4180.16)", And I I I'm pleased that he has been nominated and fully support his nomination.,4169.8,4180.16
"(4180.9, 4185.6)"," Thank you very much, Kathy. I appreciate the comments. I just have a few comments.",4180.9,4185.6
"(4186.96, 4193.44)"," And I appreciated both Mr. Katayama and Mr. Meyer's comments. You know, I will tell you,",4186.96,4193.44
"(4195.44, 4208.4)", this is a historic moment for us. One that the governor has had confidence in nominating me as the first native Hawaiian woman with a team Laura Ka'akua,4195.44,4208.4
