timestamp,text,start_time,end_time
"(4135.94, 4138.14)"," that are conducted at both the senior level,",4135.94,4138.14
"(4138.14, 4140.8)"," as well as the working level with the SMEs,",4138.14,4140.8
"(4140.8, 4143.22)"," where we're pulling in folks from your team,",4140.8,4143.22
"(4143.22, 4146.48)", folks from Board of water supply again usgs,4143.22,4146.48
"(4146.48, 4153.2)", university of hawaii all to sit down and talk about are our tactics working are there new,4146.48,4153.2
"(4153.2, 4157.6)", issues that are arising or do we need to change something that we're doing right now i know it's,4153.2,4157.6
"(4157.6, 4162.8)", received any feedback that they might be receiving from their constituents we also meet with ernie,4157.6,4162.8
"(4162.8, 4167.08)", lau on a very regular basis i know that there are some times we don't see eye to eye,4162.8,4167.08
"(4167.08, 4169.76)"," on an issue, but we definitely talk it out",4167.08,4169.76
"(4169.76, 4172.88)", and make sure we're hearing what his perspective is,4169.76,4172.88
"(4172.88, 4176.96)", so that it could influence our decision and our way forward.,4172.88,4176.96
"(4176.96, 4179.68)", So while I don't intend to go in great detail,4176.96,4179.68
"(4179.68, 4181.08)"," into everything on this slide,",4179.68,4181.08
"(4181.08, 4183.08)"," and this is what is posted on our website,",4181.08,4183.08
"(4183.08, 4189.44)", and this is really the tool that I utilize every time i'm briefing in one of these major forums but i did want to,4183.08,4189.44
"(4189.44, 4193.76)", call out a few key efforts that i know have been part of the discussions within this committee in,4189.44,4193.76
"(4193.76, 4199.52)", the past and are very important to our continued success in the remediation of red hill so moving,4193.76,4199.52
"(4199.52, 4206.56)", down to the first section is the monitoring and sampling effort that the first few blue and the bars below,4199.52,4206.56
"(4206.56, 4211.92)", it those are all related to our continued sampling to make sure we know what's going on in the soil,4206.56,4211.92
"(4211.92, 4217.84)", but also below the soil all around red hill the key area there is the monitoring well expansion,4211.92,4217.84
"(4217.84, 4223.12)", we've committed to 22 additional monitoring wells this year we're making great progress on that,4217.84,4223.12
"(4223.12, 4230.46)"," we've already got 10 complete there are four in progress. Still have eight remaining. We also, on that effort, there",4223.12,4230.46
"(4230.46, 4236.82)"," will be another discussion in October with all of those SMEs, again, members from this",4230.46,4236.82
"(4236.82, 4243.48)"," commission, but also with DOH, EPA, and Board of Water Supply to talk about monitoring well",4236.82,4243.48
"(4243.48, 4245.68)", locations that we currently are not proceeding,4243.48,4245.68
"(4245.68, 4250.8)", with do we need to adjust where we're putting those uh to make sure we fully understand what,4245.68,4250.8
"(4250.8, 4257.36)", what the water is underneath and the aqua parade is doing um captain excuse me oh captain could you,4250.8,4257.36
"(4257.92, 4269.04)", sorry what's an sme i'm not a subject matter expert okay okay sorry sorry sorry sorry go ahead uh so one of while it's much,4257.92,4269.04
"(4269.04, 4273.92)", lower on the slide deck here but what are we utilizing the data that we're getting for the,4269.04,4273.92
"(4273.92, 4279.28)", monitoring wells it is to also make sure and conduct modeling so there are two parallel,4273.92,4279.28
"(4279.28, 4284.4)", modeling efforts that we're proceeding with we have both the navy modeling effort where we're,4279.28,4284.4
"(4284.4, 4286.04)", working with one of our contractors,4284.4,4286.04
"(4286.04, 4287.68)", and have been for several years.,4286.04,4287.68
"(4287.68, 4289.4)", And then there is an independent,4287.68,4289.4
"(4289.4, 4292.0)", University of Hawaii modeling effort,4289.4,4292.0
"(4292.0, 4293.78)"," that we are supporting, giving them,",4292.0,4293.78
"(4293.78, 4296.34)"," make sure they have all of our data, any access,",4293.78,4296.34
"(4296.34, 4298.54)", and helping them in any way we can.,4296.34,4298.54
"(4298.54, 4300.18)", But that is a parallel modeling effort,4298.54,4300.18
"(4300.18, 4302.4)"," the University of Hawaii is doing to, again,",4300.18,4302.4
"(4302.4, 4311.84)", make sure we understand what's happening below the surface where is the groundwater flowing another item i would like to talk about is you know we mentioned,4302.4,4311.84
"(4311.84, 4316.72)", i think at the last c1 there was some discussion on what are your current actions the soil vapor,4311.84,4316.72
"(4316.72, 4321.6)", extraction is a technology that we are proceeding with right now to where we're getting the the,4316.72,4321.6
"(4321.6, 4326.7)", tunnel and the in the attic close to where um the nove the tunnel and the attic close to where the November 20 release,4321.6,4326.7
"(4326.7, 4332.38)", occurred and close to the Red Hill shaft preparing getting the holes that we need and the equipment,4326.7,4332.38
"(4332.38, 4336.92)", we need to do the soil vapor extraction where this is basically we're pushing air we've,4332.38,4336.92
"(4336.92, 4342.56)", identified locations below this surface of the tunnel all the way to the top of the aquifer,4336.92,4342.56
"(4342.56, 4350.24)", where we believe there may be fuel that's trapped within those those layers that's where we'll be pushing in air and pulling back air out,4342.56,4350.24
"(4350.24, 4355.84)", there touching that air out to try and pull all of that fuel that might remain anywhere trapped,4350.24,4355.84
"(4355.84, 4361.04)", within the soil so that effort is currently in progress we're getting the equipment ready we're,4355.84,4361.04
"(4361.04, 4365.04)", getting everything we read need ready to uh to proceed with that,4361.04,4365.04
"(4365.04, 4370.0)", we also have to be very careful that none of the efforts that we're doing now we are not going to,4365.04,4370.0
"(4370.0, 4376.24)", do anything that could in any way slow down or impact the fueling operations so it is a little,4370.0,4376.24
"(4376.24, 4380.72)", bit there are some pauses at times and there's a lot of working with the doh where we know a lot,4376.24,4380.72
"(4380.72, 4385.28)", of people on their team that would be a reviewing and are working with this on,4380.72,4385.28
"(4385.28, 4390.8)", these plans are also the same reviewers that are working on all of the defueling so a little bit,4385.28,4390.8
"(4390.8, 4395.68)", of patience not moving as quickly as we would like but still an effort that we are fully pushing,4390.8,4395.68
"(4395.68, 4405.0)", forward with um okay um quick one while you're in monitoring.,4395.68,4405.0
"(4405.0, 4411.0)", So is the data from this new monitoring wells on the groundwater sampling?,4405.0,4411.0
"(4411.0, 4421.0)"," Yes, ma'am. And so one thing of note, just like Sarah had talked about the Safe Waters website, where we have interactive maps, all of the results are posted.",4411.0,4421.0
"(4421.0, 4425.12)"," We have developed a parallel site which is focused, we have one on drinking water, our distribution system, and then we have developed a parallel site which is focused we have one on",4421.0,4425.12
"(4425.12, 4430.96)", drinking water our distribution system and then we have developed a similar site on all of the,4425.12,4430.96
"(4430.96, 4436.56)", environmental the groundwater samples any soil samples and that is and that's where this,4430.96,4436.56
"(4436.56, 4443.6)", remediation table is all on the environmental half we have an interactive map on that one as well,4436.56,4443.6
"(4443.6, 4446.24)", where you can click on any monitoring well,4443.6,4446.24
"(4446.24, 4451.36)", that's in the network and you can find out what the results were for that monitoring well but we,4446.24,4451.36
"(4451.36, 4455.84)", also have all of the full detailed lab reports and everything posted on that site as well and that,4451.36,4455.84
"(4455.84, 4461.2)", was one of the things that we worked very closely with ernie lao and the team to make sure that he,4455.84,4461.2
"(4461.2, 4466.88)", had access to all of the results and everything that was required us and we continue to,4461.2,4466.88
"(4466.88, 4473.2)", every day improve the quality of that site and the user-friendly testing thank you um,4466.88,4473.2
"(4474.16, 4480.0)", with regard to this monitoring and sampling uh you're continuing to run the pumps and put the,4474.16,4480.0
"(4480.0, 4485.52)", water into yava stream and there's been public concern about the effects of that water,4480.0,4485.52
"(4485.52, 4492.0)", uh on the surface the surface water system itself as well as the life that's dependent upon it is,4485.52,4492.0
"(4492.0, 4497.28)", that captured in the monitoring it's in in the monitoring but also uh one of the efforts that,4492.0,4497.28
"(4497.28, 4500.8)", we that i was going to talk about here in just a moment was about halfway down the slide under,4497.28,4500.8
"(4500.8, 4505.04)", the added three remediation efforts the second the first and second bullet,4500.8,4505.04
"(4505.04, 4509.2)", talk about the capture zone that we're maintaining within the red hill shaft where we're pulling any,4505.04,4509.2
"(4509.2, 4514.72)", contamination that might be in the aquifer uh towards the pumps so that we can collect them,4509.2,4514.72
"(4515.36, 4520.8)", if you go back to in the months following the release you know december all the way through,4515.36,4520.8
"(4521.36, 4527.68)", the spring of 22 we recovered several hundred gallons of fuel off of the surface,4521.36,4527.68
"(4527.68, 4531.84)", through the skimming operations and everything that was required we've continued to maintain,4527.68,4531.84
"(4531.84, 4537.92)", that capture zone and we're to the point now where we're pulling about a teaspoon every 30 days,4531.84,4537.92
"(4538.56, 4544.56)", off of the surface so very very little in quantity but we are maintaining and pulling any,4538.56,4544.56
"(4544.56, 4545.98)", contamination but we did start and pulling any contamination.,4544.56,4545.98
"(4545.98, 4551.52)"," But we did start a pilot study, again, working with all the subject matter experts to, we",4545.98,4551.52
"(4551.52, 4558.24)", developed a pilot study to try to reduce the pumping to the least amount required to maintain,4551.52,4558.24
"(4558.24, 4559.24)", that capture zone.,4558.24,4559.24
"(4559.24, 4563.34)"," So on the 20th of June, we completed that pilot study.",4559.24,4563.34
"(4563.34, 4566.08)", We have resumed up to the pumping rate we were before,4563.34,4566.08
"(4566.08, 4571.6)", about 4.3 million gallons a day we're gathering all the data putting it all together and then,4566.08,4571.6
"(4571.6, 4576.4)", we're going to be sitting down again with that same group of subject matter experts to verify,4571.6,4576.4
"(4576.4, 4585.84)", did we maintain the capture zone effectively and can we permanently reduce our pumping down to that 1.8 million gallon a day average.,4576.4,4585.84
"(4585.84, 4589.38)", On a parallel effort to the reducing the captures or,4585.84,4589.38
"(4589.38, 4593.38)", reducing the pumpers required to capture zones.,4589.38,4593.38
"(4593.38, 4597.86)"," We have been proceeding with there's a military construction project,",4593.38,4597.86
"(4597.86, 4603.32)", an effort for a water treatment facility that we will be installing at the Red Hill.,4597.86,4603.32
"(4603.32, 4605.36)", So that design has been proceeding. The design will be installing at the red hill so that design has been proceeding,4603.32,4605.36
"(4605.36, 4611.04)", the design will be complete this fall obviously there is still the congressional approvals,4605.36,4611.04
"(4611.04, 4615.2)", required to make sure that that military construction project is fully funded before,4611.04,4615.2
"(4615.2, 4628.16)", it is awarded but we are moving very quickly to ensure that we have that water treatment facility ready to go to again knowing that we do not want to forever,4615.2,4628.16
"(4630.88, 4635.44)", understands it so the border watch the bike cuts off their pumps so that you're the only draw in,4630.88,4635.44
"(4635.44, 4642.8)", that aquifer so all this is coming to you you're getting a teaspoon out a month and then that draw,4635.44,4642.8
"(4642.8, 4646.88)", then has to be exit the system so it goes into yava stream,4642.8,4646.88
"(4647.44, 4651.52)", after you've taken the teaspoon full out and you're monitoring that there's no more in there,4647.44,4651.52
"(4651.52, 4657.92)", that's causing damage to the the the repairing so the within the gap the capture zone within,4651.52,4657.92
"(4657.92, 4666.64)", the red hill shaft we are pulling and skimming from the surface of the water. The pump is pulling from 18 foot below the surface,4657.92,4666.64
"(4666.64, 4670.18)", of the water to where we are testing,4666.64,4670.18
"(4670.18, 4672.1)", the water quality there.,4670.18,4672.1
"(4672.1, 4674.92)", We are running it through granular activated carbon,4672.1,4674.92
"(4674.92, 4678.88)", treatment to strip out any TPH related components,4674.92,4678.88
"(4678.88, 4679.94)", that could exist.,4678.88,4679.94
"(4679.94, 4682.2)", And then we are again testing the water,4679.94,4682.2
"(4682.2, 4686.56)", at the effluent side of those gap treatment before it is going,4682.2,4686.56
"(4686.56, 4693.2)", into the the whole lot of stream so it's being tested prior to as well as the exterior and we're,4686.56,4693.2
"(4693.2, 4706.24)", not pulling from the surface we're pulling from 18 and those tests are indicating right those There's no TPH that is being released into the environment at all.,4693.2,4706.24
"(4706.24, 4707.24)", Thank you.,4706.24,4707.24
"(4707.24, 4708.24)", Any other questions?,4707.24,4708.24
"(4708.24, 4709.24)", Go ahead.,4708.24,4709.24
"(4709.24, 4713.76)"," Yeah, pending any questions, I know that there's a lot of detail.",4709.24,4713.76
"(4713.76, 4717.54)"," And again, this is why we will always keep this updated on our website.",4713.76,4717.54
"(4717.54, 4722.64)"," And this is the tool that we're going to utilize any time that I'm briefing, whether it doesn't",4717.54,4722.64
"(4722.64, 4732.0)"," matter what the form is, this is what we will utilize to make sure that that whole transparency is out there, and we continue to move forward in it.",4722.64,4732.0
"(4732.0, 4750.0)"," Excuse me, Chair. This is what you caught the I want me to ask a question. Help me with the 8 remaining monitoring wells. So what is your Eta of putting those online?",4732.0,4750.0
"(4750.0, 4755.0)", Our goal for all of those 8 remaining is to get them complete by the end of the calendar year.,4750.0,4755.0
"(4755.0, 4767.12)", But we have run into substantial issues with some of the the private landowners that are in in the area that are they're not interested in us drilling a well within their,4755.0,4767.12
"(4767.12, 4772.08)", area so we continue again border water supply has been very helpful in uh in helping us to,4767.12,4772.08
"(4772.8, 4778.0)", to maybe uh encourage or to work through some of the permitting requirements obviously we have to,4772.8,4778.0
"(4778.0, 4784.16)", follow all of the section 106 and and following all of the rules but that's what some of our,4778.0,4784.16
"(4784.16, 4786.32)", challenges have been so i can't,4784.16,4786.32
"(4786.32, 4791.76)", say that we are we are still tracking and pushing hard to complete all 22 by the end of the calendar,4786.32,4791.76
"(4791.76, 4797.28)", year but we have some major challenges still to to get through when it comes to some of especially,4791.76,4797.28
"(4797.28, 4805.98)"," those those land agreements that are required so calendar year is uh fy? Sorry, what was that, sir?",4797.28,4805.98
"(4806.76, 4809.12)", Is your calendar year FY24?,4806.76,4809.12
"(4810.98, 4812.42)", Or are you looking at December?,4810.98,4812.42
"(4812.42, 4819.74)"," It would be into the beginning of fiscal year 24, end of calendar year 22.",4812.42,4819.74
"(4820.02, 4825.86)"," So by December 23 is when we would like to have all 22 in place,",4820.02,4825.86
"(4825.88, 4829.52)", but we are a little bit behind schedule due to those land issues right now.,4825.88,4829.52
"(4829.52, 4830.88)"," So thank you, Captain.",4829.52,4830.88
"(4831.34, 4834.42)", And I guess this is for maybe either you or Sarah.,4831.34,4834.42
"(4835.8, 4838.12)"," You know, you've talked about long-term monitoring.",4835.8,4838.12
"(4839.14, 4853.0)", What organization will be in place to carry out the monitoring requirements that you're presently on or is that going to be different?,4839.14,4853.0
"(4853.0, 4868.78)"," There are quite a few resources right now focused on monitoring. Yes, sir. So as the I'm the commanding officer of NAVFAC Hawaii and NAVFAC Hawaii will maintain the",4853.0,4868.78
"(4868.78, 4876.4)", responsibility of proceeding with the long-term monitoring that exists currently as well as,4868.78,4876.4
"(4876.4, 4880.16)", any additional follow-on monitoring that may be required.,4876.4,4880.16
"(4880.16, 4882.76)", That would all fall within my organization.,4880.16,4882.76
"(4882.76, 4887.98)", Has the resources been identified and funded.,4882.76,4887.98
"(4889.54, 4902.92)"," Don Nottoli, They have the individuals, as well as the resources at least for the next couple of fiscal years are already in place or are being put in place, so the funding right now is not a concern that.",4889.54,4902.92
"(4903.62, 4905.12)"," Don Nottoli, great thank you very much captain",4903.62,4905.12
"(4906.64, 4912.56)", and captain this is don i just have a question about monitoring i know that in response to uh,4906.64,4912.56
"(4912.56, 4922.24)", commissioner hannes are you also monitoring um down in any of the stream outflow down,4912.56,4922.24
"(4922.24, 4928.4)"," by pearl harbor and its impacts to aquatic resources, marine resources?",4922.24,4928.4
"(4929.88, 4930.72)"," Yes, ma'am.",4929.88,4930.72
"(4930.72, 4935.08)"," So one of the, following the emergency order,",4930.72,4935.08
"(4935.08, 4936.98)", there was a team from the University of Hawaii,4935.08,4936.98
"(4936.98, 4940.48)", that does ecological monitoring down in the Halawa stream,4936.98,4940.48
"(4940.48, 4943.28)", to ensure that we're not impacting any wildlife,4940.48,4943.28
"(4943.28, 4944.72)", or causing any issues.,4943.28,4944.72
"(4944.72, 4945.8)", And so that's been ongoing.,4944.72,4945.8
"(4946.4, 4951.58)", And we haven't seen any significant issue from that water coming from the GACs.,4946.4,4951.58
"(4952.04, 4955.56)"," So because it is clean water, it's being tested.",4952.04,4955.56
"(4956.1, 4959.74)", We haven't seen any impacts to the lava stream as it's entering Hill Harbor.,4956.1,4959.74
"(4960.76, 4961.72)", That's real helpful.,4960.76,4961.72
"(4961.84, 4969.0)"," So at least we've got some baseline to have some ongoing monitoring to look in the future, whether there's any change.",4961.84,4969.0
"(4969.0, 4975.0)"," Okay, thank you for confirming that. Any other questions? I know it's almost 1030.",4969.0,4975.0
"(4975.0, 4987.68)"," General Hashimoto. Oh, go ahead, Aurora. Sorry, I'm keeping people from coffee break um so i just wanted to add i think aaron was working with that effort as i is that",4975.0,4987.68
"(4987.68, 4995.68)", correct deputy manual that aaron struck is working with the uh team i will defer to the shop but um,4987.68,4995.68
"(4995.68, 5002.16)", kind of uh answering that we've as part of that team we set up kind of a monitoring program with,4995.68,5002.16
"(5002.16, 5006.16)", university employee to be the lead on biological,5002.16,5006.16
"(5006.16, 5014.16)", monitoring of Palawa Stream and then our staff coordinate and or you know talk to the university,5006.16,5014.16
"(5014.16, 5021.84)", employee with that research that's done and we had them present I think it was maybe six months ago,5014.16,5021.84
"(5022.4, 5025.52)", on the findings or if there were any significant findings and they,5022.4,5025.52
"(5026.56, 5032.0)", they didn't find any um impacts at this time but we can make the request maybe at the next,5026.56,5032.0
"(5032.0, 5037.36)", quarterly to maybe do an update more formally on a whole other stream biological monitoring,5032.0,5037.36
"(5037.36, 5045.36)", if that's possible um so i do have a question and this is for Captain Sullivan or Ms. Moody.,5037.36,5045.36
"(5046.38, 5052.62)"," We've talked a lot about monitoring and remediation at specific sites,",5046.38,5052.62
"(5052.82, 5060.26)", but I think I'm curious because I think there's a way that the public understands the word remediation,5052.82,5060.26
"(5060.26, 5063.68)", and the way that agencies use the term remediation.,5060.26,5063.68
"(5064.38, 5066.72)", How do you define and understand remediation?,5064.38,5066.72
"(5066.72, 5069.76)", And then who is responsible not for added three,5066.72,5069.76
"(5069.76, 5073.86)"," or added six, but aquifer cleanup if there is contamination?",5069.76,5073.86
"(5073.86, 5076.38)", And maybe that's also between DOH.,5073.86,5076.38
"(5076.38, 5078.86)"," So I'm not sure who to direct the question to,",5076.38,5078.86
"(5078.86, 5081.42)", but maybe we can start here.,5078.86,5081.42
"(5081.42, 5090.0)", So part of our efforts is looking at Red Hill holistically right it is not just the situation at three or the situation at six.,5081.42,5090.0
"(5090.0, 5094.0)", But because we are actively defueling right now.,5090.0,5094.0
"(5094.0, 5101.0)"," The goals right now is to pursue side assessment planning, which will be the comprehensive look at the entire facility.",5094.0,5101.0
"(5101.0, 5105.36)", All of red hill and identify any historical events that may have occurred at red,5101.0,5105.36
"(5105.36, 5110.88)", hill that we're not currently actively pursuing and then we'll begin the process of active,5105.36,5110.88
"(5110.88, 5118.64)", remediation or exploration as needed once we don't have fuel in the hill right now that risk is not,5110.88,5118.64
"(5118.64, 5124.72)", really worth starting to drill and explore the priorities be fueling and then as we move forward,5118.64,5124.72
"(5124.72, 5127.24)"," we will look at red hill as a holistic site and identify what site remediation needs to drill and explore the priorities be fueling. And then as we move forward, we will look at Red Hill as a holistic site",5124.72,5127.24
"(5127.24, 5129.96)", and identify what site remediation needs to occur.,5127.24,5129.96
"(5129.96, 5131.5)", And this is a long-term effort.,5129.96,5131.5
"(5131.5, 5133.88)", The Navy is committed to the environmental restoration,5131.5,5133.88
"(5133.88, 5135.96)", of Red Hill in the long-term.,5133.88,5135.96
"(5135.96, 5139.16)", So we anticipate a complete comprehensive site assessment,5135.96,5139.16
"(5139.16, 5140.76)", could take several years.,5139.16,5140.76
"(5140.76, 5143.12)", And so that is remedial project management work,5140.76,5143.12
"(5143.12, 5145.24)", that will really be occurring with project,5143.12,5145.24
"(5145.24, 5149.7)", engineers that are down in the details and looking at aerial view footage of the facility,5145.24,5149.7
"(5149.7, 5154.8)"," as a whole, pulling up historical data from the archives, identifying anything that could",5149.7,5154.8
"(5154.8, 5159.5)"," have potentially been located or a certain piece of equipment, or do we need to pull",5154.8,5159.5
"(5159.5, 5162.76)", soil from this location or things of that nature.,5159.5,5162.76
"(5162.76, 5166.08)", And so right now we have very active efforts at edit 3,5162.76,5166.08
"(5166.08, 5172.64)", because of the events in 2021 and we have we had active specific efforts at added six following the,5166.08,5172.64
"(5172.64, 5180.0)", a triple f event um but right now monitoring is is the key goal through defueling just to make sure,5172.64,5180.0
"(5180.0, 5192.48)", nothing is changing in the landscape and then we will pursue the active remediation portion of site assessment and that would be for both um land and water right so there's two there's two,5180.0,5192.48
"(5192.48, 5198.56)", there's two separate and distinct studies that are going to be done or remediation that's going,5192.48,5198.56
"(5198.56, 5207.44)", to be done one for land and one for the aquifer and so how does that that's not on this timeline but at some point it overlaps,5198.56,5207.44
"(5207.44, 5213.68)", with the first timeline and yeah it will continue long long after that the bars on this this timeline,5207.44,5213.68
"(5214.48, 5221.28)", come and go it will be and it would be an effort between the regulator the regulators in this case,5214.48,5221.28
"(5221.28, 5226.8)", would be the department of health and epa um reviewing the plans,5221.28,5226.8
"(5227.76, 5234.16)", and getting input from the public um on the remediation okay but as a water person i'm,5227.76,5234.16
"(5234.16, 5239.36)", wondering how does the aquifer one work because you know when you're cleaning up soil um it stays,5234.16,5239.36
"(5239.36, 5244.32)", in place um not necessarily but right well not necessarily but you know it's a little bit more,5239.36,5244.32
"(5244.32, 5245.0)", straightforward you scrape up the dirty soil you know you know it's a little bit more straightforward.,5244.32,5245.0
"(5245.0, 5249.0)"," You scrape up the dirty soil, you know you move it off site and put it anyways.",5245.0,5249.0
"(5249.0, 5255.0)", But how does do you guys have any sense of where that how that aquifer remediation is going to proceed?,5249.0,5255.0
"(5255.0, 5258.0)", Or are you waiting for the groundwater monitoring modeling studies?,5255.0,5258.0
"(5258.0, 5262.0)"," You know, like yeah, I think I mean I think it's a comment we have to.",5258.0,5262.0
"(5262.0, 5273.12)", We have to do the modeling to see what what's where it's moving but also um like uh sarah said it really is we we really do need to,5262.0,5273.12
"(5274.24, 5290.62)"," in earnest wait until it's defueled because um we want to make sure that there there are studies that are being done, but if there is a drop that enters the environment",5274.24,5290.62
"(5290.62, 5298.24)"," in any way as a result of the defueling effort, we're going to have to analyze that as well.",5290.62,5298.24
"(5298.24, 5303.44)"," We're very sensitive to any penetrations, any pathways that we could create if there",5298.24,5303.44
"(5303.44, 5307.6)", were an event to for them yeah and one,5303.44,5307.6
"(5307.6, 5312.72)", of our primary efforts during defueling is groundwater protection efforts so increased,5307.6,5312.72
"(5312.72, 5319.76)", monitoring of the aquifer of the soil vapor to be able to quickly identify if anything changes,5312.72,5319.76
"(5319.76, 5324.08)", because that's the beauty of having extended periods of data as you can see changes in the,5319.76,5324.08
"(5324.08, 5328.68)", data trends and then act quickly accordingly to make sure we're taking the most protective,5324.08,5328.68
"(5328.68, 5333.78)", stance possible.,5328.68,5333.78
"(5333.78, 5338.32)"," I guess I just have a little bit of trouble seeing like we had a contamination event,",5333.78,5338.32
"(5338.32, 5342.88)"," it moved, it appears to not be as much of a problem anymore, it would be great to see",5338.32,5342.88
"(5342.88, 5346.72)", the data that show that if you have the data and if it is visualized.,5342.88,5346.72
"(5346.72, 5351.74)", I know we can dig it up and look at it under tables.,5346.72,5351.74
"(5351.74, 5353.08)", And then there's a system in place,5351.74,5353.08
"(5353.08, 5355.7)", to do a rapid response if something bad,5353.08,5355.7
"(5355.7, 5357.04)", happens during defueling.,5355.7,5357.04
"(5357.04, 5363.88)"," But I guess, to me, it seems more important",5357.04,5363.88
"(5363.88, 5367.0)", to have a really tight monitoring system in place,5363.88,5367.0
"(5367.0, 5373.38)", because the way model building works is you need data to validate your model.,5367.0,5373.38
"(5373.38, 5378.74)", So you have to have your monitoring network and it has to be high frequency and then you,5373.38,5378.74
"(5378.74, 5379.74)", can build the model.,5378.74,5379.74
"(5379.74, 5382.64)", But the model is only going to tell you something useful in the future if you have a release,5379.74,5382.64
"(5382.64, 5384.76)"," again, which we hopefully won't if we're defueling.",5382.64,5384.76
"(5384.76, 5388.24)", So I'm just trying to piece together so there's the logic,5384.76,5388.24
"(5388.8, 5400.72)", so we have doh epa and uh the university of hawaii has a team that is is trying to understand,5388.8,5400.72
"(5400.72, 5405.34)"," the modeling efforts now, currently.",5400.72,5405.34
"(5405.34, 5408.78)", So there are still inputs that need,5405.34,5408.78
"(5408.78, 5413.12)", to be placed in to complete the model.,5408.78,5413.12
"(5413.12, 5417.22)", And we also have 37 monitoring locations in place right now.,5413.12,5417.22
"(5417.22, 5420.52)", So we are actively monitoring those locations in addition,5417.22,5420.52
"(5420.52, 5422.44)", to the pursuing new locations.,5420.52,5422.44
"(5422.44, 5424.54)"," I think, yeah, I think this is great.",5422.44,5424.54
"(5424.54, 5425.2)", I think there's a lot,5424.54,5425.2
"(5425.2, 5430.08)", of conversations here. Everybody's working really hard. If there is a good opportunity for that,5425.2,5430.08
"(5430.08, 5436.72)"," information to sort of be packaged into something digestible so that the public can understand,",5430.08,5436.72
"(5436.72, 5441.44)"," I mean, and I as a member of the public and I have an advanced degree and I really struggle with it,",5436.72,5441.44
"(5442.56, 5445.06)", like if we can understand the roles,5442.56,5445.06
"(5445.06, 5447.48)"," that everybody's playing on this more,",5445.06,5447.48
"(5448.98, 5451.38)"," not looking at so much at what's happened,",5448.98,5451.38
"(5451.38, 5456.38)", but how we're sort of building better responsiveness,5451.38,5456.38
"(5458.86, 5461.72)", or awareness of what's in the aquifer.,5458.86,5461.72
"(5461.72, 5464.68)", And I believe one of our big efforts has been,5461.72,5464.68
"(5464.68, 5467.68)", to improve the environmental side of our,5464.68,5467.68
"(5467.68, 5472.48)", website to make it as clear as possible so i'm not sure how familiar you are with the interactive,5467.68,5472.48
"(5472.48, 5479.36)", maps that we put in place as well as maps so those discussions are occurring and we're taking the,5472.48,5479.36
"(5479.36, 5486.96)"," recommendations from kathy ho and her team as well well as Ernie, and trying to incorporate and do just what you said,",5479.36,5486.96
"(5486.96, 5491.96)", make it very easily to understand what's going on.,5486.96,5491.96
"(5492.1, 5496.04)"," It is a complex issue where it's not easy to understand,",5492.1,5496.04
"(5496.04, 5498.52)", but that's what the intent of that environmental half,5496.04,5498.52
"(5498.52, 5499.58)", of the website is.,5498.52,5499.58
"(5499.58, 5500.42)"," Okay, that's great.",5499.58,5500.42
"(5500.42, 5504.0)"," I mean, if I can request, like maybe that if it's ready",5500.42,5504.0
"(5504.0, 5506.24)", for like a public facing,5504.0,5506.24
"(5506.24, 5510.08)", presentation at the next meeting i think that would be very helpful because yeah like,5506.24,5510.08
"(5510.8, 5518.16)", dr make i said we're focused on water um ma'am i also like that add just a little snippet here,5510.8,5518.16
"(5518.16, 5522.24)", i know people heard there's a lot of websites out there and you're trying to say okay which,5518.16,5522.24
"(5522.24, 5526.0)", website's for what okay that um qr code i,5522.24,5526.0
"(5526.0, 5530.96)", showed you in the tank closure graphic yeah okay you go there to that main website you scroll to,5526.0,5530.96
"(5530.96, 5534.32)", the bottom all these other websites you heard about are listed right there at the bottom of,5530.96,5534.32
"(5534.32, 5538.96)", that main page okay there are safe orders so yes you can go to the qr code and scroll down,5534.32,5538.96
"(5540.24, 5544.72)", it's one stop shopping there and you can go down and go to safe orders all these other websites,5540.24,5544.72
"(5544.72, 5548.96)", you've heard to this links right there so you don't have to remember six seven different websites,5544.72,5548.96
"(5551.76, 5552.26)", yes,5551.76,5552.26
"(5555.04, 5560.72)", any other questions comments before general hashimoto do you do you have additional,5555.04,5560.72
"(5560.72, 5571.36)", presentation or is this closure presentation uh chair chain that concludes our slides we want to say big mahalo to everyone the commissioners for the opportunity to present this,5560.72,5571.36
"(5571.36, 5576.88)", information about what we have been doing what we are doing what we plan on doing and some things,5571.36,5576.88
"(5576.88, 5580.88)", we really have to look forward to again the big one going back to jason's initial presentation,5576.88,5580.88
"(5580.88, 5586.34)"," is the start of the gravity train uh in mid-October for scheduled completion in January,",5580.88,5586.34
"(5586.34, 5589.86)", which for historians of this crisis know,5586.34,5589.86
"(5589.86, 5594.4)", that that will represent at least a year's worth,5589.86,5594.4
"(5594.4, 5596.94)", of condensing of the timeframe for the safe,5594.4,5596.94
"(5596.94, 5600.38)"," and expeditious defueling of Red Hill,",5596.94,5600.38
"(5600.38, 5602.64)"," which is about, it's not about the water itself,",5600.38,5602.64
"(5602.64, 5604.84)", but it's about the removal of the threat.,5602.64,5604.84
"(5604.84, 5608.64)", So really appreciate this opportunity. we'd greatly look forward to,5604.84,5608.64
"(5608.64, 5613.6)", our next time showing up here in front of the commission and we've got the things that we'll,5608.64,5613.6
