timestamp,text,start_time,end_time
"(2235.14, 2236.14)", Thank you.,2235.14,2236.14
"(2236.14, 2238.14)", You have a comment.,2236.14,2238.14
"(2238.14, 2239.14)", Thanks.,2238.14,2239.14
"(2239.14, 2240.14)", You go.,2239.14,2240.14
"(2240.14, 2249.28)", I think one thing that I'm excited to hear what director shuffleburn said you know I,2240.14,2249.28
"(2249.28, 2255.36)", mean one thing it sounds like molly dws can do is sort of set the pace and set an example with,2249.28,2255.36
"(2255.36, 2268.4)", say smart metering and kind of setting new standards for monitoring usage and conservation um i know it's not in the um plan but it would be exciting to,2255.36,2268.4
"(2268.4, 2274.56)", see you know as you guys get more data and more real-time data to be able to have dashboards or,2268.4,2274.56
"(2274.56, 2280.72)", something um and and it doesn't need to be put in the plan but just to have that in mind is where,2274.56,2280.72
"(2280.72, 2285.12)", things where you folks maybe can take it i think maui is really setting,2280.72,2285.12
"(2285.84, 2291.12)", has opportunity to set new models for the rest of the islands given the whole array,2285.84,2291.12
"(2292.08, 2301.12)", of challenges and opportunities so yeah thanks for articulating that i guess and and helping us kind,2292.08,2301.12
"(2301.12, 2327.04)"," of listen and see where some of those gaps are too, you know, because if you guys set an example, then maybe it allows us as a commission to then point out to the other private purveyors like, hey, look, it's doable. in terms of conservation and kind of innovating so kind of appreciate the work that's been put in",2301.12,2327.04
"(2327.04, 2335.04)", to taking that feedback and and be more responsive great comment thank you any other questions,2327.04,2335.04
"(2336.08, 2340.8)", david did you want to did you want to add anything more um to the discussion because,2336.08,2340.8
"(2343.2, 2348.64)", uh well thank you chair um well i just want to really say we really appreciate that both,2343.2,2348.64
"(2348.64, 2352.96)", the commission staff and the deputy that they you know they're taking the time to scrutinize,2348.64,2352.96
"(2352.96, 2357.84)", the plan and um to further engage with the community members you know after this went,2352.96,2357.84
"(2357.84, 2366.04)"," through council here on our end so um yeah i just want to assure assure you, every voice that came forward was heard and considered",2357.84,2366.04
"(2366.04, 2367.32)", to craft these strategies.,2366.04,2367.32
"(2367.32, 2371.6)", And we think that the proposed conditions,2367.32,2371.6
"(2371.6, 2373.5)"," and the steps in the middle, we can do that,",2371.6,2373.5
"(2373.5, 2376.94)", that can be implemented and that would allow the plan,2373.5,2376.94
"(2376.94, 2377.9)", to go forward.,2376.94,2377.9
"(2377.9, 2382.12)"," Oh, I wanna respond also to Commissioner Hanna's question",2377.9,2382.12
"(2382.12, 2384.38)", or was it Sher's question on what happens,2382.12,2384.38
"(2384.38, 2397.44)"," if the plan is not approved. as director stuff will be you know, a couple of examples of how we already lean on the plan we're using it as a guidance for capital improvement programs and budget priorities.",2384.38,2397.44
"(2398.58, 2406.0)"," Anna Dreber, Planner Item No.1 for 2020. You know, it was adopted by ordinance, but of course the plan has a dual function is to be a guidance document for the Commission as well.",2398.58,2406.0
"(2406.0, 2411.0)"," So. So I think that is, you know, for us, if it was not approved.",2406.0,2411.0
"(2411.0, 2418.0)"," The next update will go through the whole process again with community engagement, going to our board public hearings.",2411.0,2418.0
"(2418.0, 2425.0)"," New comes review and approval. But if it's not approved by the Commission, of course, it's not incorporated into Hawaii water plan.",2418.0,2425.0
"(2425.0, 2429.0)", So you you don't have the tool you know to serve that that purpose.,2425.0,2429.0
"(2429.0, 2436.0)"," I think that would be the real downside you know there's a lot of valuable guidance in there, we believe, for the for the Commission as well.",2429.0,2436.0
"(2436.0, 2444.0)"," So yes, I mean we feel this is already we're gonna continue scoping out projects, strategies, and the plan.",2436.0,2444.0
"(2444.0, 2445.76)"," So they'd be even more opportunity for projects, strategies and the plan. So maybe even more opportunity",2444.0,2445.76
"(2445.76, 2448.74)", for community participation there over the time.,2445.76,2448.74
"(2448.74, 2451.68)", So even revisiting demand and supply,2448.74,2451.68
"(2451.68, 2453.26)", as we're scoping out this project.,2451.68,2453.26
"(2453.26, 2457.28)", So it's a living document and just wanna,2453.26,2457.28
"(2457.28, 2460.22)", all everyone that put so much effort into the process.,2457.28,2460.22
"(2463.82, 2468.44)", So I do have a quick question on the living nature of the document right now it's a PDF,2463.82,2468.44
"(2468.44, 2475.36)", posted to the county website and as it gets updated I noticed some sections had the draft,2468.44,2475.36
"(2475.36, 2482.2)", watermark does that mean the document itself will be versioned or is it going to be I want,2475.36,2482.2
"(2482.2, 2489.0)", to understand how the public is going to access the living document as it gets updated.,2482.2,2489.0
"(2489.0, 2497.0)"," Just the technical details. Yeah, yeah. Yeah. So the the Pdf document that now has the links to come from table of content.",2489.0,2497.0
"(2497.0, 2512.0)"," We have the the draft water of you know summary of the implement of the strategies, and you know a tracking sheet.",2497.0,2512.0
"(2512.0, 2515.0)", So we will have that available to the public as well.,2512.0,2515.0
"(2515.0, 2519.0)", So that's something that gets shared with our land use planning departments.,2515.0,2519.0
"(2519.0, 2525.0)"," Our board council is needed, so we can kind of just track and see how that evolves over time.",2519.0,2525.0
"(2525.0, 2532.0)", Then in further updates of the plan i'm pretty sure we're not going to tackle the island as a whole again.,2525.0,2532.0
"(2532.0, 2538.0)", It could be by office sector or by you know watershed or or or whatnot.,2532.0,2538.0
"(2538.0, 2548.64)", So that's way it's a little more manageable I mean it's it's still you know a year-long process but uh so i see that as the updates are done you know it would be focused on on a particular,2538.0,2548.64
"(2548.64, 2554.64)", aquifer sector um and same thing just posted you know for public review as we go through that,2548.64,2554.64
"(2554.64, 2561.28)", process i have a simple suggestion actually i started doing it you can create a navigation pane,2554.64,2561.28
"(2562.0, 2567.62)", in pdf so i'll send you a version because it allows you to navigate from page 1300 back to,2562.0,2567.62
"(2567.62, 2571.38)"," the TOC back to you know, jump around section. So I think that",2567.62,2571.38
"(2571.38, 2575.88)", would ease access and review and feedback and maybe ameliorate,2571.38,2575.88
"(2576.02, 2581.18)", any kind of frustrations. Thank you. Thank you. That was very,2576.02,2581.18
"(2581.18, 2581.78)", helpful.,2581.18,2581.78
"(2582.74, 2587.92)"," Yes, sir. Quick question. What's the status of the Molokai and Lanai water",2582.74,2587.92
"(2587.92, 2597.44)", use development plans Mahalo commissioner we have the consultant townscape halfway through a little,2587.92,2597.44
"(2597.44, 2601.76)", more than halfway through updating the Molokai what are you saying development plan a lot of,2597.44,2601.76
"(2601.76, 2605.76)", the community engagement is completed uh demand projections are done and,2601.76,2605.76
"(2605.76, 2611.2)", we're now betting resource options or presenting resource options to the community so they have,2605.76,2611.2
"(2611.2, 2618.48)", still ways to go uh we put in we have funding approved for this next fiscal year fy24 to um,2611.2,2618.48
"(2619.04, 2623.68)", commission a consultant to help us update the lanai what you stone plan so you know it's a,2619.04,2623.68
"(2623.68, 2627.32)"," multi-year process but thinking you, you know, we'll contract",2623.68,2627.32
"(2627.32, 2630.32)", towards the end of this year to begin that process.,2627.32,2630.32
"(2630.32, 2634.56)"," So what, where do you view the horizon for these plans?",2630.32,2634.56
"(2636.14, 2639.42)", That you'll have something that to present?,2636.14,2639.42
"(2641.7, 2649.0)"," So for Molokai, I'd say earliest March, 2024, to be a draft plan to be presented to our board.",2641.7,2649.0
"(2649.0, 2654.0)", We will brief the commission at the same time.,2649.0,2654.0
"(2654.0, 2666.96)", The board has 180 days to review and provide their comments before we present a bill for an ordinance to our county council um this maui plan took three years through county council so i'm not guaranteeing,2654.0,2666.96
"(2670.48, 2673.76)", you know as soon as that's better and adopted then it'd be presented to,2670.48,2673.76
"(2674.4, 2678.08)", uh through commission and for lanai i would say you know a minimum three years as well,2674.4,2678.08
"(2680.08, 2685.44)", and i will also mention that the monokai plan plan will be it'll be a free theme i think it's next,2680.08,2685.44
"(2685.44, 2690.32)", month or the following month by the consultants to the commission so we're already going to organize,2685.44,2690.32
"(2690.32, 2695.92)", that great that's great super thank you they're just there's going to be a bunch of planning,2690.32,2695.92
"(2696.72, 2700.72)", components of the whole parts of the uh water plant coming to the commission,2696.72,2700.72
"(2701.36, 2706.96)", um we have a couple that the board wants to present on as well um we're trying,2701.36,2706.96
"(2706.96, 2712.8)", not to have more than one per meeting because it's so thick and it's robust and it is a planning,2706.96,2712.8
"(2712.8, 2717.92)", document um so just trying to manage the agendas but they're coming you will you will see a bunch,2712.8,2717.92
"(2717.92, 2727.0)", of these planning documents coming before the spot very good any other questions? This is a rather large document.,2717.92,2727.0
"(2727.0, 2729.0)", Is it nimble enough?,2727.0,2729.0
"(2729.0, 2732.0)", Could you say it's a living document?,2729.0,2732.0
"(2732.0, 2748.48)", But I'm assuming you also utilize the adaptiveble enough that as you get information you can make appropriate,2732.0,2748.48
"(2749.04, 2756.32)", whether it's changes or updates and how does that work out as a practical matter,2749.04,2756.32
"(2757.52, 2762.0)", thank you chair appreciate that and uh i think we're still figuring out you know for for the,2757.52,2762.0
"(2762.0, 2770.96)"," different kind of strategies how we apply them but, I mean, we use it frequently because I mean, this is since it was adopted",2762.0,2770.96
"(2770.96, 2775.94)"," by council, it kind of gives us the justification to whether it's investing in water resource",2770.96,2775.94
"(2775.94, 2781.32)", protection or wellhead protection or funding projects.,2775.94,2781.32
"(2781.32, 2783.72)"," So as a tool, it is useful.",2781.32,2783.72
"(2783.72, 2786.48)", We have the implementation matrix to refer to.,2783.72,2786.48
"(2787.92, 2794.88)"," But in terms of updating data, for example, we have looking at feasibility studies to assess",2787.92,2794.88
"(2795.44, 2800.8)"," resources in different aquifer systems right now. And part of that process, we have consultant",2795.44,2800.8
"(2801.44, 2805.84)", vet or revisit the demand and supply projections to see are they still valid.,2801.44,2805.84
"(2805.84, 2808.14)"," You know, they were done five years old and whatnot.",2805.84,2808.14
"(2808.14, 2813.24)"," And you know, it turns out they're fairly valid, but for central system, for example,",2808.14,2813.24
"(2813.24, 2818.46)"," we had projected, we need another 8 million gallons a day by year 2035.",2813.24,2818.46
"(2818.46, 2821.56)", Turns out we need 11 MGD by year 2040.,2818.46,2821.56
"(2821.56, 2826.0)"," So it's a living document and that is constantly, you know.",2821.56,2826.0
"(2826.0, 2830.0)", We we track private purveyors. What do you use those that report?,2826.0,2830.0
"(2830.0, 2837.0)"," We track our own warriors, obviously, and kind of adjust those projections as we go, and as projects are scoped out.",2830.0,2837.0
"(2837.0, 2851.5)"," No, thank you. That's very helpful. I mean I think it is helpful to have a document that can be sort of the central location of",2837.0,2851.5
"(2851.5, 2858.1)"," current information, you know, a framework for planning, but it is helpful to have the",2851.5,2858.1
"(2858.1, 2867.84)"," document that is, you know, constantly updated and reflects real time but it is something a document that it's not",2858.1,2867.84
"(2867.84, 2873.38)", it can be a guiding document for more than just government or the county but others as well so,2867.84,2873.38
"(2873.38, 2886.4)", that's good okay thank you very much any other questions i've also thank you eva and thank you john for your testimony your comments um i also have on is it,2873.38,2886.4
"(2887.04, 2894.88)", um gina young is gina on not there is don lono,2887.04,2894.88
"(2897.52, 2909.6)", nope anybody else then kathy on the lot on zoom those are my committee staff members okay all right thank you thank you um,2897.52,2909.6
"(2910.16, 2918.8)", is there anyone else in on zoom that would like to participate or provide us a comment on item b1,2910.16,2918.8
"(2921.76, 2927.0)"," okay seeing no hands being raised, move to approve item B.",2921.76,2927.0
"(2927.0, 2931.0)"," One. Okay, I have a motion to approve. I do have a second.",2927.0,2931.0
"(2931.0, 2936.0)"," I'll second. Okay, very good. I have 2 seconds and a motion and 2 seconds.",2931.0,2936.0
"(2936.0, 2945.28)"," All in favor say, I I any opposed motion has been unanimously approved",2936.0,2945.28
"(2950.16, 2952.24)", congratulations county of maui thank you very much thank you all right,2950.16,2952.24
"(2965.0, 2966.98)", thank you again so now we will move on to item b2 and item b2 is approval of stream channel alteration permit application,2965.0,2966.98
"(2971.98, 2974.34)", SCAP 5954-6 and special conditions.,2971.98,2974.34
"(2976.38, 2978.4)"," Do we have a staff presentation? Okay, oh, Dean, go ahead, Dean.",2976.38,2978.4
"(2978.4, 2979.48)"," Good morning, commissioners.",2978.4,2979.48
"(2979.48, 2981.36)", Dean Nguyen over the commission stream protection,2979.48,2981.36
"(2981.36, 2984.72)", and management branch presenting on item B2.,2981.36,2984.72
"(2984.72, 2985.78)"," This is, as Chair",2984.72,2985.78
"(2985.78, 2991.74)"," mentioned, we're requesting approval of a stream channel alteration permit SCAP.5954.6",2985.78,2991.74
"(2991.74, 2996.62)", by the County of Maui Department of Public Works. The project proposes to restore a section of an,2991.74,2996.62
"(2996.62, 3003.06)"," embankment covering an area of approximately 5,000 square feet along the Wailuku River for",2996.62,3003.06
"(3003.06, 3005.8)", flood protection purposes in the Millyard Light Industrial,3003.06,3005.8
"(3005.8, 3011.78)"," Subdivision at Wili Palupe, Wailuku, Maui. Commission staff stands by the submittal,",3005.8,3011.78
"(3012.3, 3014.54)"," and if I may, I'm just going to read through the recommendations.",3012.3,3014.54
"(3016.8, 3020.36)"," So the recommendation one, that the Commission approve the stream channel alteration permit",3016.8,3020.36
"(3020.36, 3024.42)", subject to the standard conditions in Exhibit 4 and the special conditions below.,3020.36,3024.42
"(3025.84, 3030.0)"," Condition 1A, in conformance with the county of maui planning department's recommendations",3025.84,3030.0
"(3030.0, 3034.72)", incorporated by reference in exhibit one the permittees shall certify to the maui planning,3030.0,3034.72
"(3034.72, 3041.12)", department that no increase in base flood water surface water excuse me base flood water surface,3034.72,3041.12
"(3041.12, 3045.86)", elevation will occur item 1a in conformance with the Division of Forestry,3041.12,3045.86
"(3045.86, 3047.0)", and Wildlife Recommendations,3045.86,3047.0
"(3047.0, 3049.68)"," incorporated by reference in exhibit two,",3047.0,3049.68
"(3049.68, 3051.44)", the permittees shall avoid construction,3049.68,3051.44
"(3051.44, 3054.04)"," and operational impacts of state listed species,",3051.44,3054.04
"(3054.04, 3056.4)", minimize the movement of plant or soil material,3054.04,3056.4
"(3056.4, 3059.18)", between work sites as they may contain,3056.4,3059.18
"(3059.18, 3063.8)"," detrimental fungal pathogens such as rapid ohia death,",3059.18,3063.8
"(3063.8, 3066.72)", vertebrate and invertebrate pests such as koki frogs,3063.8,3066.72
"(3066.72, 3072.76)"," and little fire ants, or invasive plant parts such as miconia, maling, which could harm",3066.72,3072.76
"(3072.76, 3080.02)"," our native species and ecosystems. And lastly, consult with the Maui Invasive Species Committee",3072.76,3080.02
"(3080.02, 3085.88)"," to help plan, design, and construct the project, learn of any high-risk invasive species in the area",3080.02,3085.88
"(3085.88, 3088.44)", and ways to mitigate their spread.,3085.88,3088.44
"(3088.44, 3090.56)"," Item 1C, in accordance with the proposal",3088.44,3090.56
"(3090.56, 3092.02)"," by the Maui Department of Public Works,",3090.56,3092.02
"(3092.02, 3095.24)"," acknowledging the sensitivity of the project location,",3092.02,3095.24
"(3095.24, 3097.12)", the permittee shall implement,3095.24,3097.12
"(3097.12, 3099.6)", the following best management practices.,3097.12,3099.6
"(3099.6, 3101.52)", Limiting repair activities to one half,3099.6,3101.52
"(3101.52, 3104.42)"," of the stream cross section at a time,",3101.52,3104.42
"(3104.42, 3105.16)"," limiting construction work to what can be installed and stabilized by the half of the stream cross section at a time, limiting construction",3104.42,3105.16
"(3105.16, 3109.06)", work to what can be installed and stabilized by the end of the working day for areas within,3105.16,3109.06
"(3109.06, 3114.38)"," the ordinary high watermark, use of a plastic lined sandbag cofferdam around the stream",3109.06,3114.38
"(3114.38, 3120.12)"," work area, use of silt fence above the ordinary high watermark around the construction access",3114.38,3120.12
"(3120.12, 3125.44)"," operating area and staging and stockpile areas, use of dust fences around the staging and stockpile",3120.12,3125.44
"(3125.44, 3132.16)"," area, and lastly sediment filtering and treatment for dewatering discharge. Item 1D, issuance of",3125.44,3132.16
"(3132.16, 3136.32)"," the permit is subject to SHPDE concurrence. If SHPDE requires conditions, delegate to the",3132.16,3136.32
"(3136.88, 3142.32)"," deputy director to attach those as conditions. Item 1E, the permittee shall ensure streamflow",3136.88,3142.32
"(3142.32, 3150.8)", connectivity around the project site at all times with no more than 50% of the stream channel with being diverted around the project area to enable fish passage.,3142.32,3150.8
"(3151.94, 3170.24)"," And lastly, Adam one F to ensure coordination to the project permitting to start any issues that may arise during the project work and when the project is scheduled to be completed and that concludes staff's presentation",3151.94,3170.24
"(3173.68, 3181.12)", i believe we do have um consult the consultants for the project on the call hi good morning,3173.68,3181.12
"(3182.4, 3207.0)"," thank you dean thank you commissioners and and Chair. My name is Gwendolyn Rivera. I'm with Munukio Hiraga. We're the consultants for the County of Maui on this project. Also on the call, we have Christy Ono from the, Susumi and Associates, the engineers.",3182.4,3207.0
"(3207.0, 3214.0)", We have Adrian Wong and Rick Evans to address any questions you may have.,3207.0,3214.0
"(3214.0, 3231.12)"," All right, thank you. Commissioners, do you have any questions either for staff or for the engineers. I was just in reviewing the fish and wildlife comments about",3214.0,3231.12
"(3233.12, 3237.6)", kind of the hardening of the stream bank. I just was wondering if you could explain,3233.12,3237.6
"(3239.84, 3248.08)", or recap your response on how this wouldn't um i guess i'm particularly concerned about potential,3239.84,3248.08
"(3248.08, 3254.24)", for downstream scour right below and is that an issue and why it's not and how how the design of,3248.08,3254.24
"(3254.24, 3266.0)", the structures addresses that so i'm not sure who the best person to respond with the PE.,3254.24,3266.0
"(3266.0, 3270.0)"," Yeah, I guess I can take that.",3266.0,3270.0
"(3270.0, 3274.0)"," I'm with Austin Tsutsumi, the civil engineer in this project.",3270.0,3274.0
"(3274.0, 3286.0)"," We, you know, it's not going to speed up the flow beyond this bank.",3274.0,3286.0
"(3286.0, 3294.74)"," It's going to just in the area where it interacts with the hardening, it'll accelerate in that area.",3286.0,3294.74
"(3294.86, 3304.64)", But then we used a roughened grouted riprap edge so that it mitigates the velocity increase there.,3294.86,3304.64
"(3304.76, 3308.58)", And we don't expect any increase in velocity,3304.76,3308.58
"(3308.58, 3314.46)", downstream and we did a hydraulic analysis throughout the area from upstream of the,3308.58,3314.46
"(3314.46, 3318.96)", project through to downstream to verify those hydraulic conditions,3314.46,3318.96
"(3324.24, 3328.96)", I think just yeah it just helps to know that how you guys have thought about it and considered.,3324.24,3328.96
"(3328.96, 3329.96)", So thank you.,3328.96,3329.96
"(3329.96, 3333.04)", Any other questions or comments?,3329.96,3333.04
"(3333.04, 3334.04)", Yes.,3333.04,3334.04
"(3334.04, 3338.3)", Just a quick question.,3334.04,3338.3
"(3338.3, 3347.76)", The 600 cubic yards that will be excavated to meet the forestry requests of minimizing the movement of soil how would that be,3338.3,3347.76
"(3348.8, 3351.36)", reused or recycled would it be on site,3348.8,3351.36
"(3359.6, 3365.0)", the 600 uh cubic yards excavation that's listed.,3359.6,3365.0
"(3368.38, 3371.84)"," Yeah, so what's happened with the stream bank",3368.38,3371.84
"(3371.84, 3374.94)"," is it's eroded into a near,",3371.84,3374.94
"(3374.94, 3378.12)"," you know, it used to be at a sloping in bank bed",3374.94,3378.12
"(3378.12, 3381.48)", and now it's eroded to a near vertical condition,3378.12,3381.48
"(3381.48, 3390.4)"," and replacement without doing a vertical wall, which we wanted to avoid doing a wall is we",3381.48,3390.4
"(3390.96, 3398.88)", we sloped it at the maximum possible um gradient that we could and that is what's requiring it,3390.96,3398.88
"(3398.88, 3406.36)", bringing in a fill um to sort of replace what what been lost from past erosion?,3398.88,3406.36
"(3409.84, 3411.38)", Does that answer your question?,3409.84,3411.38
"(3411.78, 3414.26)"," So, no, all the material that's being excavated,",3411.78,3414.26
"(3415.16, 3417.64)", Forestry is concerned about vectoring pathogens.,3415.16,3417.64
"(3420.02, 3422.78)", So would that material be reused,3420.02,3422.78
"(3422.78, 3427.34)"," in sort of reconstruction of the embankment, or are you going to store it on site?",3422.78,3427.34
"(3427.58, 3431.78)", Or what's the – how are you going to handle that?,3427.58,3431.78
"(3437.98, 3452.36)"," That is a – I would expect that the material wouldn't be removed from the site, that it would be, whatever is excavated, would be reused on site.",3437.98,3452.36
"(3453.8, 3460.18)"," So I don't, I'm not sure what the, how to better answer that.",3453.8,3460.18
"(3461.84, 3463.86)"," Gwen, would you have anything to add on that one?",3461.84,3463.86
"(3467.1, 3468.22)", It's more of a biological kind of question.,3467.1,3468.22
"(3468.22, 3474.0)", In terms of the placement of the excavated material?,3468.22,3474.0
"(3474.0, 3475.0)", Yes.,3474.0,3475.0
"(3475.0, 3478.0)", Perhaps I could-,3475.0,3478.0
"(3478.0, 3490.96)"," I guess, is it leaving the site? um this is christy ono at the county of maui department of public works given the concern",3478.0,3490.96
"(3490.96, 3498.64)", i'm sure within the area we could find a use for that material and it does not need to leave the,3490.96,3498.64
"(3498.64, 3510.16)", site it's not a lot it's only 600 yards so the plan is that you will reuse it somewhere in backfilling,3498.64,3510.16
"(3510.8, 3518.88)", in that area to address forestry's concern yes if it's not appropriate material to reuse,3510.8,3518.88
"(3518.88, 3529.3)", specifically for this project i'm sure within the area of the Waialuku River we can find a use for it as there are,3518.88,3529.3
"(3529.3, 3536.98)", you know maintenance practices done nearby that could likely use material okay good thank you,3529.3,3536.98
"(3540.52, 3548.0)", any other questions or comments? Do I have any of those are the only people on the list.,3540.52,3548.0
"(3548.0, 3556.0)", Do I have any other Kathy anybody else in the zoom that is here to provide comments on item B to,3548.0,3556.0
"(3556.0, 3559.0)", Okay.,3556.0,3559.0
"(3559.0, 3562.0)", Hearing no other comments.,3559.0,3562.0
"(3562.0, 3568.48)", Do I have a motion on this matter so moved to approve motion has been moved and,3562.0,3568.48
"(3568.48, 3575.68)", seconded a motion has been moved and seconded to approve item b2 the approval of the stream,3568.48,3575.68
"(3575.68, 3588.0)", channel alteration permit all in favor please say aye any opposed right. Thank you very much. The commission has approved item B two.,3575.68,3588.0
"(3588.0, 3593.0)"," So let's, you know, I'm going to take a five minute break.",3588.0,3593.0
"(3593.0, 3598.0)", And then we will come back to do item B three.,3593.0,3598.0
"(3598.0, 4035.0)", Thank you. you you you you you you you you you you you you you you you you you you you Thank you very much. We are going to go to item B2.,3598.0,4035.0
"(4035.0, 4051.04)", What? B3 B3 B3 B3 approved stream channel alteration permit scat 5974.3 by castling cook homes hawaii staff hello and good morning,4035.0,4051.04
"(4051.04, 4055.92)", again commissioners good morning item b3 this is dean bueno again with the stream protection,4051.04,4055.92
"(4055.92, 4060.08)", management branch uh presenting item b3 and this is requesting approval of the stream channel all,4055.92,4060.08
"(4060.08, 4067.12)", three permits scat 5974.3 by castling cook homes hawaii incorporated the project proposes,4060.08,4067.12
"(4067.12, 4073.12)", to convey and discharge on-site stormwater runoff into kipapa stream that has been consolidated and,4067.12,4073.12
"(4073.12, 4079.04)", treated in the coral ridge stormwater treatment facilities the proposed drain line 2 or dl2 is,4073.12,4079.04
"(4079.04, 4083.6)", designed to accommodate the peak runoff from the second phase which is the northern portion of the,4079.04,4083.6
"(4083.6, 4085.12)", core ridge development,4083.6,4085.12
"(4089.92, 4096.0)", a drain line will be approximately 1600 feet in length and will consist of two box culverts that discharge into a 12 foot wide trapezoidal channel with articulated concrete blocks that terminates,4089.92,4096.0
"(4096.0, 4102.48)", in a riprap channel lining and concrete rubble masonry stream bank protection at kipapa stream,4096.0,4102.48
"(4103.04, 4107.04)", a 10 foot by 8 foot box hovered would be constructed in row G,4103.04,4107.04
"(4107.04, 4110.62)", to connect to the upstream portion of drain line two.,4107.04,4110.62
"(4112.62, 4116.52)", And staff stands by its submittal.,4112.62,4116.52
"(4116.52, 4118.86)", And if I may just read the recommendation,4116.52,4118.86
"(4118.86, 4120.08)", that the commission approve,4118.86,4120.08
"(4120.08, 4121.72)", the stream channel alteration permit application,4120.08,4121.72
"(4121.72, 4123.66)", that proposed to convey and discharge onsite,4121.72,4123.66
"(4123.66, 4129.28)", stormwater runoff into Kipapa stream that has been consolidated and treated in the,4123.66,4129.28
"(4129.28, 4134.4)", Coal Ridge Stormwater Treatment Facilities subject to the standard conditions in Exhibit 3,4129.28,4134.4
"(4134.4, 4140.48)", and the special condition below which is approval of subject of approval excuse me approval is,4134.4,4140.48
"(4140.48, 4144.72)", subject to SHPDE concurrence SHPDE requires conditions authority shall be delegated to,4140.48,4144.72
"(4144.72, 4147.68)", the Deputy Director to attach those as a condition of the stream channel,4144.72,4147.68
"(4147.68, 4153.2)", alteration permit and that concludes staff's recommendations thank you commission do you,4147.68,4153.2
"(4153.2, 4163.6)", have any questions for dean dean i would tell i have this a little i have to be careful um,4153.2,4163.6
"(4163.6, 4168.24)", concerns regarding the shpt do they ultimately send you a letter,4163.6,4168.24
"(4168.24, 4169.24)", of concurrence?,4168.24,4169.24
"(4169.24, 4176.8)"," Yes, it may take a little while. I was in communication with Susan Lebo on this one",4169.24,4176.8
"(4176.8, 4181.9)"," and she did, they were trying to push through this thing. They did admit, admittedly that",4176.8,4181.9
"(4181.9, 4182.9)", they were a little behind.,4181.9,4182.9
"(4182.9, 4185.92)"," Okay, very good. thank you so much newt",4182.9,4185.92
"(4186.64, 4191.92)", what's the risk of this stormwater runoff containing chemicals uh petroleum in particular,4186.64,4191.92
"(4191.92, 4198.88)", from roadway systems or from which they're gathered and depositing that into our streams,4191.92,4198.88
"(4200.16, 4205.0)", um i would actually i'll probably refer to the consultant who was on the call.,4200.16,4205.0
"(4205.0, 4210.0)", But my understanding of the stormwater retention facilities is that they will.,4205.0,4210.0
"(4210.0, 4226.72)"," They are intending to construct detention basins upstream to settle out any any particular matter and all that particular, but not necessarily, you know chemical uh that's right and maybe um the consulting can",4210.0,4226.72
"(4226.72, 4236.56)", speak to that in more detail thank you is that mr russell arakaki are you the consultant yes i am,4226.72,4236.56
"(4236.56, 4253.26)"," okay yes um good morning chair members of the commission my name is russell arakaki, Members of the Commission, my name is Russell our khaki I work for park engineering and i'm the principal design engineer for the core rich off site drain line number two.",4236.56,4253.26
"(4255.36, 4258.42)"," Russell Arakaki, To answer the question about chemicals.",4255.36,4258.42
"(4260.5, 4291.4)"," Russell Arakaki, The core rich project is designing stormwater bestoff in the ground where appropriate.",4260.5,4291.4
"(4292.08, 4294.24)", There's also filtration systems.,4292.08,4294.24
"(4294.84, 4301.08)", It could be either vegetated filtration or these manufactured treatment devices.,4294.84,4301.08
"(4301.08, 4307.84)", So that's all designed or will be designed as part of the core rich drainage,4301.08,4307.84
"(4307.84, 4316.24)", system cities reviewing it they have been reviewing and approving construction plans,4307.84,4316.24
"(4316.24, 4325.92)", for the roadways and subdivisions thank you mr karki so in your professional view it'll be effective in mitigating any of those,4316.24,4325.92
"(4325.92, 4335.76)", concerns yes it should be thank you that's that's the best technology that's available now um yeah,4325.92,4335.76
"(4339.84, 4347.32)", i have a question with this stream protection for maybe Dean.,4339.84,4347.32
"(4347.32, 4353.52)", What's the sort of ecological status of Kīpapa stream?,4347.32,4353.52
"(4353.52, 4357.02)"," Kīpapa stream is a fairly, so it's",4353.52,4357.02
"(4357.02, 4358.58)"," a tributary to Waikele stream, which",4357.02,4358.58
"(4358.58, 4361.56)", is a pretty urbanized stream.,4358.58,4361.56
"(4364.18, 4370.76)"," Ecologically, let me see, I don't have it on hand. But it's",4364.18,4370.76
"(4370.76, 4378.88)"," pretty filled with invasive species, especially in the lower reaches. If I recall, Kurt, I'm",4370.76,4378.88
"(4378.88, 4391.28)"," trying to pull up the... Sorry, if you give me a minute. I'm trying to pull up the, there was also a biological stream assessment that was completed",4378.88,4391.28
"(4391.28, 4401.38)"," by ECOS as part of the, what's it called, environmental impact statement.",4391.28,4401.38
"(4401.38, 4406.0)", And they basically found that there'll be no impacts to the biological resources,4401.38,4406.0
"(4406.0, 4407.0)", on the stream.,4406.0,4407.0
"(4407.0, 4408.0)", Right.,4407.0,4408.0
"(4408.0, 4409.0)"," Yeah, yeah.",4408.0,4409.0
"(4409.0, 4413.96)", It would just be nice to sort of have a little bit more detail around it to demonstrate that.,4409.0,4413.96
"(4413.96, 4415.22)", So okay.,4413.96,4415.22
"(4415.22, 4420.2)"," I mean, I don't know the stream, so it would help to understand because, I mean, a big",4415.22,4420.2
"(4420.2, 4426.96)", construction project will have short-term and long-term applications for this if i can kind of,4420.2,4426.96
"(4426.96, 4435.12)", just add on dean and maybe kaleo what i am finding is that um we don't we don't have really good,4426.96,4435.12
