timestamp,text,start_time,end_time
"(5121.04, 5127.44)", we currently have uh in existence before this this started we had 21 monitoring walls in,5121.04,5127.44
"(5127.44, 5134.4)", place and so we committed as the navy to install 22 additional monitoring wells for the purpose of,5127.44,5134.4
"(5134.4, 5141.84)", identifying if any plume existed in the aquifer and also to create a warning or early detection,5134.4,5141.84
"(5141.84, 5145.04)", of any migration of contamination to drinking water sources in,5141.84,5145.04
"(5145.04, 5152.32)", the area so of those 22 wells we have successfully installed nine of them several of them have begun,5145.04,5152.32
"(5152.32, 5158.08)", to produce data for us and have been added to our monitoring schedule and we also have four,5152.32,5158.08
"(5158.08, 5165.0)"," currently in progress we continue to work actions with um dNR, with UL,",5158.08,5165.0
"(5165.0, 5168.22)"," with city county, as well as with private landowners",5165.0,5168.22
"(5168.22, 5172.06)", to look for locations that will give us viable information,5168.22,5172.06
"(5172.06, 5176.24)", to give us knowledge of exactly what's happening in the aquifer,5172.06,5176.24
"(5176.24, 5179.76)", and what's going on with the geophysical below in the ground.,5176.24,5179.76
"(5179.76, 5181.66)", And so we continue that effort.,5179.76,5181.66
"(5181.66, 5184.48)"," And as a part of that monitoring effort,",5181.66,5184.48
"(5184.48, 5193.2)", we collect samples from each of those locations on a weekly basis and that data is collected and provided and also posted to our Safe Waters website.,5184.48,5193.2
"(5193.2, 5199.18)"," In addition to our monitoring efforts, we've been using that information to feed modeling efforts.",5193.2,5199.18
"(5199.36, 5205.0)", So we've been working two different groundwater modeling efforts.,5199.36,5205.0
"(5205.36, 5208.84)", One of those is Navy led specifically with our contractor,5205.36,5208.84
"(5208.84, 5212.08)", working with the Department of Health and the EPA,5208.84,5212.08
"(5212.08, 5217.06)", and other agencies to try to be able to show exactly,5212.08,5217.06
"(5217.06, 5218.44)"," what's happening with the groundwater,",5217.06,5218.44
"(5218.44, 5221.82)"," how the water flows, any potential contamination,",5218.44,5221.82
"(5221.82, 5224.38)"," transportation, if an event were to happen.",5221.82,5224.38
"(5224.38, 5229.36)", Also in conjunction to that concurrently the University of Hawaii has their own groundwater,5224.38,5229.36
"(5229.36, 5236.34)"," modeling effort overseen by Dr. Don Thomas, and he is working to create a concurrent model",5229.36,5236.34
"(5236.34, 5242.12)"," that will also inform the aquifer in the groundwater, and we're in full support of that effort we",5236.34,5242.12
"(5242.12, 5245.76)", have given Dr. Thomas full access to all data.,5242.12,5245.76
"(5245.76, 5248.2)", They're gonna be given access to monitoring wells as needed,5245.76,5248.2
"(5248.2, 5250.56)"," for research and things of that nature,",5248.2,5250.56
"(5250.56, 5253.62)", and to conduct a tracer study to be able to identify,5250.56,5253.62
"(5253.62, 5257.44)"," an advance of defueling, ideally exactly what would happen",5253.62,5257.44
"(5257.44, 5259.64)", if a contaminant were to enter the aquifer.,5257.44,5259.64
"(5261.04, 5262.66)"," And in addition to those efforts,",5261.04,5262.66
"(5262.66, 5265.2)", we continue to be mindful of the defueling efforts that,5262.66,5265.2
"(5265.2, 5266.2)", are approaching.,5265.2,5266.2
"(5266.2, 5272.44)"," So looking at how we can protect the groundwater, what we can do to plan in advance for spills,",5266.2,5272.44
"(5272.44, 5277.42)", what we can do to create triggers and action levels of what we would need to take action,5272.44,5277.42
"(5277.42, 5281.52)"," on if anything were to happen, and to know exactly what are the levels that we're looking",5277.42,5281.52
"(5281.52, 5285.2)", for in the groundwater as we monitor and look at all of the,5281.52,5285.2
"(5285.2, 5291.6)", data coming in so in addition to all of these efforts that we do to recover and remediate the,5285.2,5291.6
"(5291.6, 5297.92)", aquifer in the groundwater we also are overseeing the drinking water system so we have long-term,5291.6,5297.92
"(5297.92, 5302.56)", monitoring that is ongoing it's not on this schedule but it is uh it is the program that,5297.92,5302.56
"(5302.56, 5306.16)", was set in place in march of 2022 for the purpose of,5302.56,5306.16
"(5306.16, 5312.88)", ensuring that the water remains safe to drink and so we have collected 4 900 out of 7 800 samples,5306.16,5312.88
"(5312.88, 5318.56)", to date in period 5 of this program and the water continues to so that it meets safe drinking,5312.88,5318.56
"(5318.56, 5327.06)", standards so we're able to continue to validate that process as well as we have efforts to look at where we can,5318.56,5327.06
"(5327.06, 5332.44)", increase water that the Navy has access to. So the Navy IEA Halawa Shaft is one of our,5327.06,5332.44
"(5332.44, 5339.28)", drinking water locations that has been offline since December 3 of 2021. And so we've been,5332.44,5339.28
"(5339.28, 5344.06)", looking at ways that we could display that that water quality meets safe drinking water,5339.28,5344.06
"(5344.06, 5345.44)", standards and could be an appropriate option if we needed an that that water quality meets safe drinking water standards and and could,5344.06,5345.44
"(5345.44, 5350.96)", be an appropriate option if we needed an extra drinking water source so we have submitted a,5345.44,5350.96
"(5350.96, 5357.6)", request to the department of health to uh consider or at least give us the conditions for which we,5350.96,5357.6
"(5357.6, 5362.72)", would get to use that source in an emergency so that we could have that done in advance of any,5357.6,5362.72
"(5362.72, 5366.8)", type of situation where we say had another water main break or another situation happen,5362.72,5366.8
"(5366.8, 5368.18)", that impacted our drinking water.,5366.8,5368.18
"(5368.18, 5371.76)"," So beyond that, that is all I have for today,",5368.18,5371.76
"(5371.76, 5373.18)", unless there are any questions.,5371.76,5373.18
"(5373.18, 5375.2)"," If I could jump in again, Chair Chang.",5373.18,5375.2
"(5375.2, 5378.1)"," Again, this is a matter of fine print, I suppose.",5375.2,5378.1
"(5378.1, 5380.58)"," So there it is, the fine print at the bottom,",5378.1,5380.58
"(5380.58, 5384.04)", and to link it to exactly what Kevin said,5380.58,5384.04
"(5384.04, 5387.04)", about what was at the bottom of his slide.,5384.04,5387.04
"(5388.78, 5395.86)"," Things can change. So as this becomes a matter of the commission's record, we want to ensure",5388.78,5395.86
"(5395.86, 5401.0)"," that people understand that this is subject to change. So it might come out and then there's,",5395.86,5401.0
"(5401.0, 5406.5)"," you know, without another kind of date stamp on there, except that red dotted vertical line,",5401.0,5406.5
"(5406.5, 5408.96)"," or, you know, Kevin's statement about, you know,",5406.5,5408.96
"(5408.96, 5410.88)", wanting to preserve decision space.,5408.96,5410.88
"(5410.88, 5413.12)"," I suppose a way of saying that is that, you know,",5410.88,5413.12
"(5413.12, 5415.14)", it's accurate as of today.,5413.12,5415.14
"(5415.14, 5417.58)", And so just wanted to make that clear.,5415.14,5417.58
"(5417.58, 5418.42)", Thank you.,5417.58,5418.42
"(5418.42, 5419.72)", Appreciate the disclaimer.,5418.42,5419.72
"(5434.52, 5440.36)"," Great, thank you. Aloha Chairman Chang and the Commission. I appreciate the opportunity. Dr. Hove, it's great to see you to speak today. I'm going to cover closure, for Hilltown closure. We",5434.52,5440.36
"(5440.36, 5449.44)", have the slide up here that we've been broadcasting and advertising on behalf of the Department of Navy associated with meeting the executive order from the Secretary of Defense to,5440.36,5449.44
"(5449.44, 5455.76)"," close those tanks. As Major General Hashimoto said earlier, stated there is a partnership",5449.44,5455.76
"(5456.48, 5461.92)", between a lot of entities within the Department of Defense and then even outside of that within,5456.48,5461.92
"(5461.92, 5470.0)"," the federal government and within the state of Hawaii, and not to forget the community writ large, that's equally impacted.",5461.92,5470.0
"(5470.72, 5475.66)"," But as we move in, so this is kind of the advertising slide that we leverage most aptly.",5470.72,5475.66
"(5476.3, 5488.56)", So while the JTF has defueling the Navy has responsibility for tank closure plan tank closure plans were initially released on november 1st of 2022 and understanding,5476.3,5488.56
"(5488.56, 5495.12)", that this is an iterative plan and will be updated and modified as we move through conversations with,5488.56,5495.12
"(5495.12, 5501.44)", the community the state the department of defense as well as the federal government that's to,5495.12,5501.44
"(5501.44, 5505.82)"," include the epa um In that tank closure plan,",5501.44,5505.82
"(5505.82, 5509.06)", we have four options that we proposed.,5505.82,5509.06
"(5509.06, 5513.04)", One of those was to close in place and render inoperable,5509.06,5513.04
"(5513.04, 5517.22)"," and for non-use for hazardous substance in the future,",5513.04,5517.22
"(5517.22, 5518.88)", but that's a closure in place.,5517.22,5518.88
"(5518.88, 5521.46)"," The next one was closure in place,",5518.88,5521.46
"(5521.46, 5523.88)", but for beneficial reuse.,5521.46,5523.88
"(5523.88, 5526.32)", And I'll speak to that here in a minute.,5523.88,5526.32
"(5526.32, 5530.96)", And that was requested by DOH to look at those options.,5526.32,5530.96
"(5530.96, 5532.94)"," We have the next one would be,",5530.96,5532.94
"(5532.94, 5536.64)", we're gonna close and fill with an inert material,5532.94,5536.64
"(5536.64, 5540.94)", or some sort of material that renders it,5536.64,5540.94
"(5541.94, 5544.72)", an additional level of inoperability.,5541.94,5544.72
"(5544.72, 5548.08)", And then the final one would be close and remove,5544.72,5548.08
"(5548.08, 5555.44)", the steel liner and of the structures that exist in there today and then fill those voids backfill,5548.08,5555.44
"(5556.08, 5562.24)", the navy has recommended option one to close in place and executing this plan is roughly three,5556.08,5562.24
"(5562.24, 5566.88)", years and a lot of that stuff breaks down into the fact that,5562.24,5566.88
"(5566.88, 5574.32)", uh where we are today concurrently working through uh decision-making processes uh involving the,5566.88,5574.32
"(5574.32, 5581.44)", stakeholders and partners uh and leadership but then really looking at uh cleaning and really,5574.32,5581.44
"(5581.44, 5585.84)", rendering safe so that does take time.,5581.44,5585.84
"(5588.0, 5591.4)"," So, but the option that we did propose just for everyone's informational purposes was,",5588.0,5591.4
"(5591.4, 5595.98)", this we deemed was the least impactful to the environment.,5591.4,5595.98
"(5596.92, 5600.6)", It was least impactful to the surrounding community.,5596.92,5600.6
"(5602.72, 5604.38)"," I would say not the easiest,",5602.72,5604.38
"(5604.38, 5610.0)", it's the safest methodology by which we can close and render the tanks inoperable.,5604.38,5610.0
"(5610.0, 5617.0)"," And the fill option would be as I add that one, and I spoke about that with number 4, depending on what we decide.",5610.0,5617.0
"(5617.0, 5634.0)"," It almost it's relative to the trucks and the impact of the community and stuff, and why we kind of didn't go down that path was looking at these other options up front was we also could see speed and safety and but least environmental impact and so then you start talking trucks and other material removal.",5617.0,5634.0
"(5634.0, 5655.0)"," It just becomes a longer duration closure plan has four phases and currently we're executing phase one and two in parallel one and twos planning for permanent tank closure. Number two, right now we're working with the contractor and community as that will leverage community feedback as well as state",5634.0,5655.0
"(5655.0, 5665.0)"," and federal government on on what our potential reuse options, even as of gosh last week, I went to a small business",5655.0,5665.0
"(5667.52, 5671.76)", and contracting with Meet the Primes downtown.,5667.52,5671.76
"(5671.76, 5673.6)", Major General Hashimoto was there.,5671.76,5673.6
"(5673.6, 5678.6)", And even word is out relative to the opportunity,5673.6,5678.6
"(5678.6, 5683.6)", to look at reuse and look at feedback on methodologies,5678.6,5683.6
"(5684.48, 5687.12)", for future remediationiation closure and safety associated,5684.48,5687.12
"(5687.12, 5692.88)", with the environment so even in a forum like that i'm still running into people that are coming,5687.12,5692.88
"(5692.88, 5697.76)", to communicate to me about opportunities i'm very careful though when i talk to them to say hey,5692.88,5697.76
"(5697.76, 5701.92)", there's a there's a methodology by which we can go through this so that we properly vet and it,5697.76,5701.92
"(5701.92, 5708.0)", doesn't become uh personal conjecture but there's a lot of really good ideas out there.,5701.92,5708.0
"(5708.0, 5716.0)"," So right now, the request by DOH was back in July, to look at the beneficial the non fuel reuse.",5708.0,5716.0
"(5716.0, 5729.28)"," And we awarded a contract to a local want native wine firm Nakapuna, that was done in the end of January. So we're working with them right now so that their survey will be released to",5716.0,5729.28
"(5729.28, 5734.4)"," the public and then the public will have an opportunity to go into that survey,",5729.28,5734.4
"(5734.4, 5736.64)", provide that feedback.,5734.4,5736.64
"(5736.64, 5739.82)"," They'll gather that, we'll pull that report together.",5736.64,5739.82
"(5739.82, 5744.16)"," And then we look somewhere between early fall, no later than November,",5739.82,5744.16
"(5744.16, 5753.0)", having that report back within DOH and the community so that we can provide feedback and make an informed decision if that's the right way to go.,5744.16,5753.0
"(5753.0, 5768.0)"," And when you're looking at some of those things, you know, we're looking at, you know, environmental input, utilities requirements, economic benefit, long term maintenance, engineering requirements, there's a whole host of issues that go into that.",5753.0,5768.0
"(5768.0, 5773.0)", And that is not just an easy decision. There's a lot of good ideas that all make sense.,5768.0,5773.0
"(5773.0, 5787.04)"," But we've got to look at a lot of different factors that might either impact the federal government, the state, the communities, and then just long standing long term relationships relative to the importance of closing but upon",5773.0,5787.04
"(5787.04, 5791.12)", receiving that we'll make sure that we work with the respective stakeholders and partners and,5787.04,5791.12
"(5791.12, 5799.6)", primarily doh epa um phase three and four the tank closure plan um in preparation so phases,5791.12,5799.6
"(5799.6, 5804.16)", three and four excuse me as the jtf already spoke they're going to be moving through they're in that,5799.6,5804.16
"(5804.16, 5809.7)"," process right now they're in that process of preparation for the tank closure, as in they",5804.16,5809.7
"(5809.7, 5815.52)"," prepare, they move through those repairs, and as they move through those repairs, they'll continue",5809.7,5815.52
"(5815.52, 5820.78)"," to work with the Navy, we already have working groups on a couple of different levels, and one",5815.52,5820.78
"(5820.78, 5846.4)"," of them has really transitioned from the JTF at the point at which they've completed their mission, but that trans transitions back into the Navy is the executive agent Apple Barnett of the region, and then making the conditions set by which we work with regulators and that we've we've got the right plans in place for prevention and response and then as we begin to uh",5820.78,5846.4
"(5847.04, 5854.08)", repack the fuel repairs complete nothing else left that we have set conditions by which we can start,5847.04,5854.08
"(5854.08, 5860.48)", to move forward with tank cleaning in the process um finally what i'd like to say in a couple other,5854.08,5860.48
"(5860.48, 5867.84)", comments um is that uh there's 20 tanks up there uh there's 14 that are full of,5860.48,5867.84
"(5867.84, 5872.32)", fuel right now what we need to make certain is that when we do those repairs when we repack the,5867.84,5872.32
"(5872.32, 5876.56)", lines when we defuel those those are the 14 we're going to have to make sure we clean,5872.32,5876.56
"(5878.0, 5887.62)", in that process that takes time there's four tanks uh that were recently cleaned. They will not be leveraged at this time.,5878.0,5887.62
"(5887.62, 5889.5)"," Again, a little bit out of my lane,",5887.62,5889.5
"(5889.5, 5892.7)", but there's no plans for any fuel associated with those,5889.5,5892.7
"(5892.7, 5894.86)", because they're clean and clear.,5892.7,5894.86
"(5894.86, 5896.74)", And then we have two that have always been out of commission,5894.86,5896.74
"(5896.74, 5900.12)"," for the last 15 years, tank 19 and 20.",5896.74,5900.12
"(5901.24, 5909.0)"," So as we've submitted our supplement number one, we have, and we just talked about the closure options.",5901.24,5909.0
"(5909.0, 5916.0)"," Supplement two, to the tank closure plan will follow. That'll be in on or about in May.",5909.0,5916.0
"(5916.0, 5925.76)"," And in that one, what you'll end up receiving is additional information on updating the tank closure plan relative to one.",5916.0,5925.76
"(5925.76, 5933.6)", There's feedback that we owe the EPA and DOH that will incorporate relative to their request for information that we'll put in there.,5925.76,5933.6
"(5933.6, 5935.9)", And then we're going to be looking at the structural analysis.,5933.6,5935.9
"(5935.9, 5945.62)"," There was another third party report that we looked at as far as that informs between those different options, making certain that when fuels out,",5935.9,5945.62
"(5945.62, 5950.36)"," or if we go with one that the steel structures are safe,",5945.62,5950.36
"(5950.36, 5953.08)"," break, we go with four, option four,",5950.36,5953.08
"(5953.08, 5956.02)", which was remove that we understand potential impacts,5953.08,5956.02
"(5956.02, 5957.0)", and risks there.,5956.02,5957.0
"(5957.0, 5958.52)", And so that'll help inform our plan,5957.0,5958.52
"(5958.52, 5959.62)", as we continue to move forward.,5958.52,5959.62
"(5959.62, 5962.38)"," Much like the major general stated earlier,",5959.62,5962.38
"(5962.38, 5964.92)"," iterative process, decisions need to be made,",5962.38,5964.92
"(5964.92, 5965.78)"," as we work with one another and continue decisions need to be made, you know,",5964.92,5965.78
"(5965.78, 5969.76)", as we work with one another and continue to try to be as transparent as possible.,5965.78,5969.76
"(5970.04, 5973.3)", It's through these forms that allow us that opportunity.,5970.04,5973.3
"(5973.58, 5975.72)", And so I welcome that and I thank you all very much.,5973.58,5975.72
"(5975.94, 5977.68)", So mahalo for this opportunity.,5975.94,5977.68
"(5977.68, 5978.16)"," Thank you, ma'am.",5977.68,5978.16
"(5978.16, 5979.28)", Thank you very much.,5978.16,5979.28
"(5979.28, 5983.38)"," Now, I know you're, could you just introduce yourself?",5979.28,5983.38
"(5983.38, 5983.88)", I think we've met.,5983.38,5983.88
"(5983.88, 5984.94)", I did not do that.,5983.88,5984.94
"(5984.94, 5988.56)"," Yes, ma'am. I'm sorry. And I know that the general told me to. My name is",5984.94,5988.56
"(5988.56, 5994.08)", Captain Cameron Gertzma. I'm the commanding officer for Naval Facilities Engineering,5988.56,5994.08
"(5994.08, 6003.04)", Systems Command Hawaii. But that's the NAVFAC side of the house. Then there's also the Commander,5994.08,6003.04
"(6003.04, 6007.16)"," Navy Region, who I'm representing today, Admiral Barnett,",6003.04,6007.16
"(6007.16, 6009.28)", as his staff civil engineer.,6007.16,6009.28
"(6009.28, 6010.28)", Very good.,6009.28,6010.28
"(6010.28, 6011.28)"," Yes, ma'am.",6010.28,6011.28
"(6011.28, 6012.28)", Thank you.,6011.28,6012.28
"(6012.28, 6013.28)", Thank you.,6012.28,6013.28
"(6013.28, 6014.28)", Aloha.,6013.28,6014.28
"(6014.28, 6015.28)"," Good morning, Madam Chair, commissioners, deputy.",6014.28,6015.28
"(6015.28, 6016.28)", My name is Kevin Nakamura.,6015.28,6016.28
"(6016.28, 6021.28)", I'm the chief medical officer for the Defense Health Agency Region Indo-Pacific.,6016.28,6021.28
"(6021.28, 6025.38)"," I know that's a mouthful, but sometimes it's called the DHRIP.",6021.28,6025.38
"(6025.38, 6028.34)", And we are the lead agency responsible for healthcare,6025.38,6028.34
"(6028.34, 6030.66)", for individuals and families that were impacted,6028.34,6030.66
"(6030.66, 6034.5)", by the Red Hill JP5 fuel contamination incident.,6030.66,6034.5
"(6034.5, 6037.44)"," You may be familiar that back in the early January,",6034.5,6037.44
"(6037.44, 6039.28)", we started the Red Hill Clinic to take care,6037.44,6039.28
"(6039.28, 6042.84)", of our military service members and military beneficiaries.,6039.28,6042.84
"(6042.84, 6046.18)"," Last week, eligibility was expanded for the first time",6042.84,6046.18
"(6046.18, 6049.86)"," to include civilians, so non-military beneficiaries.",6046.18,6049.86
"(6049.86, 6051.48)", And this was through a program called,6049.86,6051.48
"(6051.48, 6054.36)", Secretarial Designation Authority.,6051.48,6054.36
"(6054.36, 6056.04)", And we are very excited to be able to offer,6054.36,6056.04
"(6056.04, 6058.7)", our healthcare services now to impacted members,6056.04,6058.7
"(6058.7, 6060.46)", of the general public.,6058.7,6060.46
"(6060.46, 6063.4)", The eligibility criteria are listed,6060.46,6063.4
"(6063.4, 6066.0)"," in the Secretarial Designation Memo, but they're pretty straightforward.",6063.4,6066.0
"(6066.0, 6087.6)"," So if you had permanent residents in the house that was served by the Navy Water Distribution Line, or you had full or part-time employment in a DOD facility on the Navy Water Distribution Line during the dates of 20 November 2021 through 18 march 2022 and you have symptoms that may have started or gotten worse after water",6066.0,6087.6
"(6087.6, 6093.44)", contamination exposure then you're eligible for care in the red hill clinic red hill clinic itself,6087.6,6093.44
"(6093.44, 6099.6)", is planned by primary care clinicians that are privileged to see patients of all ages we also,6093.44,6099.6
"(6099.6, 6106.72)", have nurse case managers medical technicians on site and the clinic operation hours have recently expanded to,6099.6,6106.72
"(6106.72, 6112.8)", now five days a week from 8 a.m to 5 p.m making an appointment is very easy you call the 24 7,6106.72,6112.8
"(6112.8, 6119.6)", tricare nurse advice line and that number is easy to remember because it's just 1-800 tricare so t-r-i,6112.8,6119.6
"(6119.6, 6125.2)"," c-a-r-e once you're connected to the line you press option one follow some voice prompts and then you're connected to a care coordinator that press option one, follow some voice prompts,",6119.6,6125.2
"(6125.2, 6127.3)", and then you're connected to a care coordinator,6125.2,6127.3
"(6127.3, 6129.2)", that can help you go through appointment.,6127.3,6129.2
"(6129.2, 6131.12)"," So on behalf of DHA,",6129.2,6131.12
"(6131.12, 6132.42)", I just wanna thank everyone,6131.12,6132.42
"(6132.42, 6134.4)", for your time and attention today.,6132.42,6134.4
"(6134.4, 6136.36)", We are proud to be a part of this community,6134.4,6136.36
"(6136.36, 6137.84)", and we are looking forward to welcome,6136.36,6137.84
"(6137.84, 6141.04)", Secretary of Physically patients to the Red Hill Clinic.,6137.84,6141.04
"(6141.04, 6141.88)", Wow.,6141.04,6141.88
"(6141.88, 6142.82)", Thank you very much.,6141.88,6142.82
"(6143.98, 6146.0)"," Okay, ready for questions?",6143.98,6146.0
"(6146.0, 6151.0)"," Yes, ma'am. Okay, I am going to now open it up to the commissioners.",6146.0,6151.0
"(6151.0, 6156.0)"," If you have any questions or comments, I see Neil.",6151.0,6156.0
"(6156.0, 6170.08)"," Yes, thank you, Chair, and I can't see the my zoom the faces of the presenters too well, but I want to thank each and every one of you for your presentation this was the best presentation we've in my experience we've had on",6156.0,6170.08
"(6170.08, 6177.84)", this issue i'm what i'm hearing are are four fundamental commitments uh one is to mitigate,6170.08,6177.84
"(6177.84, 6185.66)"," remediate uh the the contamination that's in that aquifer that's taken all that entire system offline for us. Number two,",6177.84,6185.66
"(6185.9, 6194.32)"," to defuel the tanks to eliminate future risks. Number three, to develop a community accepted",6185.9,6194.32
"(6194.32, 6200.02)"," plan for how to repurpose those tanks. And four, to take care of the citizens who have been",6194.32,6200.02
"(6200.02, 6210.24)"," affected by this. Now, that last issue is kind of we have great empathy for not a whole lot of jurisdiction over uh but it's good to hear your plans on the first three those really affect what",6200.02,6210.24
"(6210.24, 6218.64)", we one third of of what we do um as a as a the water commission and i want to come to the other,6210.24,6218.64
"(6218.64, 6225.16)", two issues uh later but it's really important for the first one is how long will that system be offline?,6218.64,6225.16
"(6231.64, 6232.24)", And how long it's offline depends on the past contamination as well as future risks.,6231.64,6232.24
"(6237.54, 6249.04)"," And what I see in this for the first time is kind of a comprehensive plan for how you're going to deal with that. And if I'm reading it correctly, I see that the fuel the the tanks will be defueled by june 23rd uh uh june of 2024.",6237.54,6249.04
"(6249.04, 6256.64)", is that did i hear that read that correctly yes sir yes sir okay i didn't see an end date for the,6249.04,6256.64
"(6256.64, 6268.04)", remediation and that's somewhat understandable but will we be working toward an end date for when you anticipate and and to the to the the continuing reminders,6256.64,6268.04
"(6268.04, 6273.8)", that the caveat below that things can change of course they can't you know that's why you do that's,6268.04,6273.8
"(6273.8, 6279.62)", why you set out a plan and you have variance reporting and what but do we have an idea yet,6273.8,6279.62
"(6279.62, 6287.04)", as to when the uh the contamination will be remediated and we can bring these systems back online and drink,6279.62,6287.04
"(6287.04, 6294.0)"," that water? Sir, I'll answer that question. So environmental remediation doesn't have a clear",6287.04,6294.0
"(6294.0, 6300.72)", timeline at this time. One of the key markers is going to have to be that we defuel the tanks and,6294.0,6300.72
"(6300.72, 6305.52)", complete a comprehensive site assessment of the facility to be able to identify,6300.72,6305.52
"(6305.52, 6310.12)"," exactly where we have contamination, not only from the events that happened in November",6305.52,6310.12
"(6310.12, 6315.72)"," of 2021, but also look for any potential contamination from any other things that have happened at",6310.12,6315.72
"(6315.72, 6318.18)", Red Hill over the last 80 years.,6315.72,6318.18
"(6318.18, 6327.8)"," In addition to that, though, we are pursuing a water treatment plant for the Red Hill shaft that is dependent on regulatory approval to",6318.18,6327.8
"(6327.8, 6333.62)", be approved as a drinking water source however it is one of our mitigation strategies to pursue usage,6327.8,6333.62
"(6333.62, 6339.92)", of that water again but understanding that we need to have extra contingency protections in,6333.62,6339.92
"(6339.92, 6345.2)", place for our community and for the drinking water system so that project is underway with a,6339.92,6345.2
"(6345.2, 6352.8)", temporary project in place with a goal of 2025 and a permanent project in place in 2027. so those,6345.2,6352.8
"(6352.8, 6357.84)", those efforts would not be pursued until after the tanks are defueled and the primary risk of,6352.8,6357.84
"(6357.84, 6362.88)", contamination is removed from the hill so as of right now those are kind of the efforts that we're,6357.84,6362.88
"(6362.88, 6365.36)", pursuing for those that that specific,6362.88,6365.36
"(6365.36, 6371.52)", shaft for the navy aya halaba shaft uh we would pursue that on a more sooner term just because,6365.36,6371.52
"(6371.52, 6377.28)", we haven't seen direct contamination of that source so as of right now we are pursuing an,6371.52,6377.28
"(6377.28, 6382.24)", emergency status but we're also looking at treatment options on a contingency basis,6377.28,6382.24
"(6382.24, 6386.4)", just to create a protection measure for the community what i take,6382.24,6386.4
"(6386.4, 6394.0)", from that is that this system which supplies 25 of the drinking water for uh oahu will be offline,6386.4,6394.0
"(6394.0, 6405.6)", at least until 2027. there is potential in 2025 to have a temporary system stood up in place while the long-term system is being built,6394.0,6405.6
"(6405.6, 6411.84)", but that is dependent on regulatory approval so thank you uh and just to get to just get,6405.6,6411.84
"(6411.84, 6416.64)", the last one so the tank repurposing that decision would be made next month,6411.84,6416.64
"(6419.28, 6425.4)"," with the doh's approval did i read that correctly? No, no, Commissioner, this is Captain Ertzema.",6419.28,6425.4
"(6426.48, 6431.48)"," No, so what we're doing right now is that we don't know,",6426.48,6431.48
"(6431.48, 6433.08)", we're working with DOH.,6431.48,6433.08
"(6433.08, 6436.56)"," Ideally, when we submit additional information",6433.08,6436.56
"(6436.56, 6440.22)", to continue to move that decision-making process forward,6436.56,6440.22
"(6440.22, 6444.6)"," in that supplement number two, it allows DOH",6440.22,6444.6
"(6444.6, 6448.22)", and the regulators to make an informed decision in partnership with us.,6444.6,6448.22
"(6448.4, 6455.14)"," So I would say eminent, but I don't want to speak for DOH is what I would say on that,",6448.4,6455.14
"(6455.48, 6466.72)", because what we know we're going with option one until we see or told there's another methodology by which we need to execute i because we have to,6455.48,6466.72
"(6466.72, 6472.16)", make a decision to move out so that we at least do not lose momentum uh but understanding that option,6466.72,6472.16
"(6472.16, 6480.4)", one uh is is at least um will support and informs moving into any one of the other options if that,6472.16,6480.4
"(6480.4, 6485.68)", needs to change so as soon as you determine that option then you create a plan,6480.4,6485.68
"(6485.68, 6491.76)", as you have with the other two uh with remediation and defueling that really sets up milestones,6485.68,6491.76
"(6493.04, 6499.68)", to completion and from our standpoint that's what we want to see at each meeting when you come in,6493.04,6499.68
"(6501.76, 6508.98)"," before with a briefing here's your plan to the targeted outcomes, and here's your progress",6501.76,6508.98
"(6508.98, 6514.96)", or your lack of progress or your setbacks in meeting those milestones. That's a productive,6508.98,6514.96
"(6514.96, 6522.52)", use of our time and really helps us track this to closure. So I really appreciate that we're,6514.96,6522.52
"(6522.52, 6525.52)", finally getting here because so often we've had people,6522.52,6525.52
"(6525.52, 6531.18)", just talk about activity without relationship to kind of a clear goal or outcome.,6525.52,6531.18
"(6531.18, 6534.9)", And this is a great improvement.,6531.18,6534.9
"(6534.9, 6536.96)"," And I'll just say this last thing, Chair.",6534.9,6536.96
"(6536.96, 6541.62)"," So this, as I understand it, is one third of our issue here.",6536.96,6541.62
"(6541.62, 6546.4)", How long will this part of the cyst are or a waffle based system,6541.62,6546.4
"(6546.4, 6552.4)", be offline the second thing we have to to continue to to look at it's not the navy's uh job to do,6546.4,6552.4
"(6552.4, 6560.96)", this it's our staff's job is what pressures are upon our ex our others uh parts of the system that,6552.4,6560.96
"(6560.96, 6571.84)", are now meeting the demand that was once met by this part the halawa and red hill aquifer you know how are they doing in terms of meeting existing uh allocations as,6560.96,6571.84
"(6571.84, 6577.84)", well as future demand you know because if they're not if they're stressed if we're pushing beyond,6571.84,6577.84
"(6577.84, 6583.84)", the point of sustainable yields then we've got to think about conservation measures and some and,6577.84,6583.84
"(6583.84, 6591.34)", scrolling back some of those commitments and the third dimension is what does this tell us about the need to have new sources developed.,6583.84,6591.34
"(6592.42, 6608.56)"," That don't utilize a soccer for that's going to be offline at least till 2025 and possibly beyond that so to me those those as and correct me if i'm wrong chair Chair or Kaleo, those are our three key issues in this.",6592.42,6608.56
"(6608.56, 6615.4)"," And now we are finally getting a clear plan to track and monitor, you know, for the first",6608.56,6615.4
"(6615.4, 6616.4)", part of that issue.,6615.4,6616.4
"(6616.4, 6619.4)"," Kaleo, did you want to comment?",6616.4,6619.4
"(6619.4, 6627.26)"," I'll quickly react and then I, we have staff online break that are lead on this but",6619.4,6627.26
"(6627.26, 6633.44)", um yeah we know working on understanding the whole system and our aquifers as a whole as,6627.26,6633.44
